symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
RRNAD1,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0
RRP1,0,1,-1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,1,0,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,-1,-1,2,1,0,-1,0,-1,-1,-1
RRP1B,0,1,-1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,1,0,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,-1,-1,2,1,0,-1,0,-1,-1,-1
RRP7A,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,0
RRP7BP,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,0
RRP8,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,-1,0,1,0,0,-1,0,1,-1,0,-1,-1
RRP9,0,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1
RRP12,0,1,0,1,0,1,0,0,0,0,-1,0,-1,0,-1,1,0,-1,0,1,1,-1,0,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,-2,-1
RRP15,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,2,0,1,0,1,1,0,-1,-1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,1,1
RRP36,0,-1,-1,0,1,-1,0,-1,0,-1,1,-1,1,0,1,1,2,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,0,-1
RRS1,1,1,0,0,1,1,1,0,0,1,2,1,0,0,1,0,-1,-1,1,0,0,1,2,1,1,-1,0,0,1,1,1,1,0,0,0,0,1,0,2,1
RSAD1,0,1,1,1,-1,0,0,1,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,0,-1,1,1,0,1,1,-1,1,0,0,0,-1,0,0,1,1,0,0
RSAD2,0,1,1,1,-1,0,1,0,0,0,1,0,0,0,1,0,-1,1,1,1,1,0,-1,-1,0,0,-1,-1,1,0,1,1,-1,-1,0,0,-1,0,1,1
RSBN1,0,-1,-1,0,1,0,-1,0,0,1,1,0,1,0,-1,2,1,1,0,-1,1,1,-1,1,1,-1,1,0,1,2,1,-1,0,0,0,0,-1,1,1,1
RSBN1L,1,1,0,1,0,0,0,0,0,1,1,1,1,0,-1,1,0,-1,1,1,1,0,-1,-1,1,1,2,1,-1,1,-1,1,-1,1,1,1,1,0,1,2
RSC1A1,0,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,0,-1,1,0,0
RSF1,0,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,1,1,0,1,1,-1,1,2,0,1,1,1,1,-1,-1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1
RSL1D1,0,1,0,1,-1,0,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,-1,1,0,-1,1,-1,0,-1,0,0,0,0,-1,1
RSL24D1,0,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,0,-1,-1,-1,2,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
RSPH1,0,0,-1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1
RSPH3,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,1,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,0,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1
RSPH4A,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1
RSPH6A,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
RSPH9,0,-1,-1,0,1,-1,1,-1,0,-1,1,-1,1,0,1,1,1,1,0,-1,1,-1,1,-1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
RSPH10B,1,1,0,2,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1
RSPH10B2,1,1,0,2,1,1,1,0,0,2,1,1,0,0,0,1,0,1,1,1,1,-1,-1,1,1,1,1,1,1,1,1,1,-1,1,1,1,1,2,1,1
RSPH14,1,-1,-1,-1,-1,-1,-1,1,0,1,2,1,1,1,-1,-1,-1,1,-1,-1,1,1,2,-1,-1,-2,-1,1,0,2,2,1,2,-1,1,1,-1,-1,2,1
RSPO1,0,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0
RSPO2,2,1,1,0,1,1,1,2,0,1,2,1,0,2,2,2,1,-1,1,0,0,0,-1,1,1,1,-1,0,1,1,1,1,1,0,0,0,2,0,2,1
RSPO3,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,1,0,0,1,-1,0,-1,-1
RSPO4,0,-1,1,0,0,-1,0,0,0,-1,1,1,-1,0,0,-1,0,1,0,1,-1,-1,0,1,1,0,1,0,0,-1,1,1,0,1,0,1,0,-1,1,0
RSPRY1,0,1,0,1,-1,1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,1,0,1,0,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-1,-1
RSRC1,0,0,0,0,0,1,1,0,0,1,1,-1,0,0,0,1,-1,0,1,0,1,1,2,-1,-1,2,-1,0,1,1,1,1,0,1,0,0,1,1,1,1
RSRC2,-1,-1,0,1,-1,1,0,0,0,-1,-1,0,0,1,1,-1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,-1,0
RSRP1,0,-1,-2,-1,1,-2,-1,-1,0,0,-2,0,1,0,0,-1,-1,1,-1,-1,-2,-1,-1,-2,0,1,1,-2,1,0,1,-1,0,0,0,-1,-1,1,-2,-2
RSU1,0,-1,0,0,0,0,1,0,0,1,-1,0,0,0,1,0,0,-1,0,-1,1,-1,1,-1,-2,0,-1,-1,-1,0,-1,-1,0,-1,0,0,1,-1,-1,-1
RTBDN,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
RTCA,0,-1,-1,0,1,0,-1,0,0,1,1,0,0,0,0,-1,1,1,0,-1,1,0,-1,2,1,-1,1,0,1,1,0,-1,0,1,0,0,-1,1,0,-1
RTCB,0,-1,-1,0,-1,-1,-1,0,0,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1
RTEL1,0,0,-1,0,1,1,-1,-1,0,1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,1,1,1,1,0,1
RTEL1-TNFRSF6B,0,0,-1,0,1,1,-1,-1,0,1,1,1,0,1,1,-1,1,-1,1,1,1,1,1,0,1,0,1,0,-1,1,1,1,0,1,1,1,1,1,0,1
RTF1,0,0,-1,0,-1,0,0,0,0,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,-1,-1,0,0,0,1,-1,-1
RTF2,0,1,-1,0,1,1,0,-1,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,1,1,1,1,1,1
RTKN,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1
RTKN2,0,1,0,1,0,1,1,0,0,1,-1,0,1,0,0,0,0,1,0,1,1,1,2,1,2,-1,-1,-1,-1,0,-1,-1,0,-1,0,1,1,0,-1,-1
RTL1,0,-1,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,0,-1,1,-1,2,0,-1,0,-1,0,0,0,0,-1,1,-1,-1,0
RTL6,-1,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,0,-1,0,-1,-1,-1,-1,1
RTL10,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,-2,-1,1,-1,-1,1,1,2,-1,0,-1,-1,-1,-1,0
RTN1,0,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,1,0,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1
RTN2,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
RTN3,0,-1,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1
RTN4,0,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,0,-1,0,1,1,1,0,-1,-1,0,1,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,-1
RTN4IP1,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,0,-1,-1
RTN4R,-1,-1,-1,-1,-1,-1,1,-1,0,0,1,0,1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,-2,-1,1,-1,-1,1,1,2,-1,0,-1,-1,-1,-1,0
RTN4RL1,0,1,1,1,1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,0,-1,-1,0,1,-1,1,0,0
RTN4RL2,0,-1,0,0,0,0,0,0,0,0,1,0,0,0,1,-1,0,1,-1,-1,1,-1,0,1,1,1,1,-1,-1,-1,-1,-1,1,-1,0,1,1,0,-1,-1
RTP1,0,-1,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,1,1,1,0,1
RTP2,0,-1,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,1,1,1,0,1
RTP3,0,-1,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,0,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,-1,-1,-1,-1
RTP4,0,-1,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,1,-1,0,1,1,1,1,0,1,0,1,1,1,0,1
RTP5,0,-1,0,1,-1,0,-1,0,0,-1,1,-1,-1,0,-1,-2,-1,-1,0,-2,1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,0,-2,0,0,-2,0,-1,1
RTRAF,0,-1,0,0,-1,-1,2,0,0,0,-1,0,-1,0,0,1,1,-1,0,1,0,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,-1,1
RTTN,-1,-1,-1,0,0,-1,-1,1,0,0,1,-1,-1,-1,0,-2,-1,-1,-1,0,0,-2,-1,-1,1,1,-1,0,-1,0,-1,-1,1,-1,-2,-2,-1,-1,0,-1
RUBCN,0,-1,-1,-1,0,1,0,0,0,1,1,-1,0,0,0,1,0,-1,1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,0,1
RUBCNL,-1,-1,-1,0,0,1,-1,0,0,-1,-1,-1,-1,0,0,2,-1,-2,-1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,1,-1,-2,0,-1,-1,0,1,-1
RUFY1,0,1,0,0,1,1,-1,0,0,0,-1,0,0,0,2,1,0,1,1,1,1,1,2,1,-1,0,1,1,1,1,1,-1,0,0,1,0,0,1,-1,-1
RUFY2,0,0,0,1,0,1,0,0,0,1,-1,0,1,0,0,0,0,0,0,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,0,-1,-1
RUFY3,-1,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
RUFY4,0,-1,0,1,-1,0,-1,-1,0,0,1,0,-1,0,1,-1,-1,-1,0,1,1,0,0,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,0
RUNDC1,0,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
RUNDC3A,0,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
RUNDC3B,1,1,0,1,0,1,1,0,-2,1,1,1,1,0,0,2,0,-1,1,1,1,0,2,1,1,1,1,1,-2,1,1,1,-1,1,1,1,1,0,1,1
RUNX1,0,1,-1,0,0,-1,1,0,0,-1,1,-1,1,-1,1,2,0,1,-1,-1,1,1,1,-1,0,1,0,1,0,0,0,-1,0,1,0,0,0,0,2,-1
RUNX1-IT1,0,1,-1,0,0,-1,1,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,-1,1,1,1,-1,0,1,0,1,0,0,0,-1,0,1,0,0,0,0,-1,-1
RUNX1T1,1,1,1,0,1,1,1,2,0,1,2,1,0,1,1,2,1,-1,1,0,0,0,2,1,1,0,-1,0,1,1,1,1,1,0,0,0,1,0,2,1
RUNX2,1,-1,-1,0,1,-1,0,0,0,-1,1,-1,1,0,1,1,1,1,0,0,2,0,1,-1,0,0,1,0,1,0,0,-1,1,0,0,0,1,0,1,-1
RUNX3,0,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,-1,-1,0,0,0,-1,-1,1,0,0
RUSC1,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,1,1,-1,0
RUSC1-AS1,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,1,1,-1,0
RUSC2,0,0,0,-1,1,-1,1,-1,0,0,-1,0,-1,-1,1,-1,0,2,-1,-1,-1,1,-1,-1,-1,-1,1,0,1,0,1,-1,2,1,0,-1,-1,1,-1,-1
RUVBL1,0,-1,-1,0,0,1,-1,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,-1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,2
RUVBL2,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
RWDD1,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,-1,0,0,0,-1,-1,0,-1,1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1
RWDD2A,0,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,0,1,0,-2,1,0,1,0,0,-1,1,1,0,0,-1,0,2,-1
RWDD2B,0,1,-1,0,0,0,1,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,0,1,1,1,-1,0,1,0,1,0,0,0,-1,0,1,0,0,1,0,-1,0
RWDD3,1,0,-1,0,1,-1,-1,0,0,1,1,0,0,0,0,-1,1,1,0,-1,1,0,2,2,1,-1,1,0,1,1,0,-1,1,1,0,0,-1,1,1,-1
RWDD4,-1,-1,-1,0,-1,0,-2,-2,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,1,0,-1,-1,-1,-1
RXFP1,-1,0,-1,0,-1,0,-2,0,0,0,-1,-1,0,0,-1,1,0,-1,0,0,0,0,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
RXFP2,-1,-1,-1,0,1,1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,0,0,-1,-1,1,-1,-1,0,-1,-1,0,1,-1
RXFP3,1,1,0,0,1,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,-1,1,1,0,-1,0,1,0,1,1,1,1,1,-1,1
RXFP4,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,2,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0
RXRA,0,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,0,1,-1,0,1,-1,-1,0,-1,1,0,-1,1,1,-1,-1
RXRB,0,-1,-1,0,1,-1,0,-1,0,-1,1,-1,1,-1,1,0,1,1,-1,-1,1,-1,1,1,0,0,1,0,1,0,-1,-1,0,0,0,0,0,-1,-1,-1
RXRG,0,1,0,1,1,1,0,0,0,1,0,1,1,0,0,-1,0,1,0,1,1,0,1,-1,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1
RXYLT1,-1,0,0,2,-1,1,1,0,0,0,-1,0,0,0,1,2,-1,-1,1,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,-1,0,0,1,0,1,1
RYBP,0,-1,0,0,0,-1,-1,0,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,1,-1,1,0,-1,0,1,1,2,1,-1,1,0,-1,-1,0,2,2
RYK,0,-1,-1,0,0,1,-1,0,0,1,1,-1,-1,0,0,-1,-1,0,1,-1,-1,2,1,1,-1,1,-1,0,1,1,1,0,0,1,0,-1,0,0,-1,2
RYR1,-1,1,1,-1,-1,-1,0,-1,0,-1,0,0,0,0,0,-1,0,1,-1,-1,-1,2,1,-1,-1,-1,0,1,1,-1,1,-1,0,0,0,-1,-1,-1,1,0
RYR2,0,1,1,1,1,1,1,1,0,1,0,1,1,0,0,-1,0,1,0,2,1,1,1,1,-2,1,1,0,1,1,1,0,0,1,0,0,1,0,1,1
RYR3,0,0,1,0,-1,0,1,0,2,-1,-1,0,0,0,0,-1,-1,-1,0,1,0,0,-1,-1,1,-1,0,-1,1,0,-1,0,0,-1,0,0,0,1,1,0
S1PR1,0,-1,-1,0,1,0,-1,0,-2,1,1,0,0,0,0,-1,1,1,0,-1,1,0,-1,2,1,-1,1,0,1,1,0,-1,0,1,0,0,-1,1,0,-1
S1PR2,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0
S1PR3,0,1,-1,0,1,-1,0,0,0,-1,-1,0,-1,0,0,0,0,0,0,1,0,-1,-1,0,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1
S1PR4,-1,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
S1PR5,-1,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,2,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,-1,0
S100A1,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A2,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A3,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A4,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A5,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A6,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A7,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A7A,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A7L2,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A8,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A9,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A10,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,2,1,1,0
S100A11,0,1,0,1,1,1,1,0,0,1,0,1,0,0,0,2,0,1,1,1,1,0,1,-1,1,1,1,0,1,0,0,1,-1,0,1,0,2,1,1,0
S100A12,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A13,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A14,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100A16,0,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,1,1,1,1,1,1,-1,1,1,1,0,1,0,0,1,2,0,1,0,1,1,-1,0
S100B,0,1,-1,-1,-1,-1,1,-1,-2,-1,0,-1,1,-1,1,0,0,-1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,-1,-1,0,1,0,-1,0,-1,-1,-1
S100P,0,-1,-1,-1,-1,1,0,-1,0,-1,-1,-1,0,0,1,-1,-1,-1,1,-2,-1,-1,-1,-1,0,-1,-1,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
S100PBP,0,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0
S100Z,-1,1,1,0,1,1,0,0,0,0,-1,0,0,0,1,0,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,0,0,0,1,1,1,1,-1,0
SAA1,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1
SAA2,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1
SAA2-SAA4,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1
SAA3P,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,1,-1,0,1,-1,0,-1,-1
SAA4,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,0,-1,0,1,-1,0,-1,-1
SAAL1,0,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,1,-1,-1,1,-1,1,-1,0,0,1,0,1,-1,0,1,-1,0,-1,-1
SAC3D1,0,-1,0,0,-1,0,0,-1,0,0,1,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,2,-1,0,1,1,-1,-1,-1
SACM1L,0,-1,-1,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,-1,1,1,0,1,0,0,1,0,1,-1,0,0,0,0,0,-1,-1
SACS,-1,-1,-1,0,1,1,-1,0,0,-1,-1,-1,-1,0,0,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,1,0,0,-1,-1,1,-1,-1,0,-1,-1,0,1,-1
SAE1,-1,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
SAFB,-1,0,-1,-1,-1,1,0,-1,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,0,0,1,-1,-1,0,-1,2,0,0,-1,-1,-1,-1,0
SAFB2,-1,0,-1,-1,-1,1,0,-1,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,-1,1,1,0,0,1,-1,-1,0,-1,2,0,0,-1,-1,-1,-1,0
SAG,0,-1,0,1,-1,0,-1,0,0,-1,1,0,-1,0,1,-1,-1,-1,0,1,1,-1,-1,-1,0,-1,1,0,1,-1,1,0,0,-1,0,0,-1,0,0,1
