symbol,786-0,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
NCKAP1,19,14,20,17,7,12,8,12,13,10,13,9,15,18,17,8,11,14,13,11,15,15,8,9,10,0,7,11,11,11,13,10,20,12,4,8,5,9,11,12
NCOA1,3,3,4,4,2,2,3,4,6,3,2,1,7,2,3,4,3,8,3,2,7,5,3,1,1,1,3,3,4,3,3,4,6,4,10,6,4,5,2,3
NCOA2,6,7,5,3,5,3,5,6,5,4,4,4,2,5,4,9,2,5,1,1,4,11,5,5,3,4,1,3,5,4,5,8,4,5,7,3,7,3,3,3
NCOA3,6,8,46,4,8,4,6,11,14,4,7,12,14,10,5,178,6,12,12,7,14,12,11,8,8,19,7,4,6,10,3,8,17,7,1,8,13,3,4,6
NCOA4,68,50,44,68,38,92,53,30,46,30,14,30,93,31,31,27,40,58,15,27,3,58,83,55,19,25,24,19,32,31,26,28,101,34,43,56,43,56,23,30
NCOR1,8,9,15,15,9,2,4,5,12,5,6,11,8,12,11,9,10,5,19,8,5,13,3,7,5,6,7,8,5,4,6,7,6,6,13,15,5,16,6,4
NCOR2,10,14,10,20,12,5,19,10,13,12,18,17,8,9,33,11,11,14,11,13,10,12,5,11,11,6,11,12,14,13,4,14,17,13,14,22,8,26,4,11
NCSTN,42,36,13,33,38,30,42,20,18,44,23,52,31,12,22,13,41,22,38,34,30,28,35,13,21,31,28,35,65,28,39,34,24,59,33,17,48,40,25,49
NDUFA10,9,7,9,13,8,11,6,10,13,7,6,10,8,7,9,18,6,10,12,20,14,9,10,10,11,9,12,10,13,9,12,12,12,7,10,12,16,9,17,14
NDUFA11,5,5,3,3,4,15,9,6,9,7,3,4,6,9,4,3,7,4,5,3,6,3,11,10,9,7,9,7,4,8,9,6,9,6,6,4,4,5,10,10
NDUFA12,13,15,25,42,18,29,31,11,20,32,13,24,25,49,40,30,35,18,26,33,22,16,23,24,27,30,28,24,38,15,16,23,31,20,19,18,28,13,13,33
NDUFA13,2,6,2,3,3,9,5,7,11,5,3,6,9,10,4,11,5,6,4,4,6,5,9,4,6,8,5,6,7,8,5,4,6,5,7,6,6,7,10,7
NDUFA2,19,28,21,15,36,61,21,12,30,41,13,27,34,54,26,61,31,32,21,35,22,24,81,37,35,47,31,38,32,45,29,24,23,22,39,17,67,20,36,25
NDUFA3,2,13,5,6,7,11,10,8,20,15,5,17,7,19,10,19,9,8,6,9,11,50,45,13,21,16,11,7,8,6,12,7,14,7,11,5,9,8,16,18
NDUFA4,26,55,51,51,38,77,24,18,36,84,33,43,52,117,51,65,32,39,42,59,82,37,42,65,76,58,35,77,57,37,44,76,24,48,38,28,70,47,59,80
NDUFA4L2,0,0,0,0,0,0,0,0,1,1,0,0,3,1,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0
NDUFA6,28,37,25,22,43,30,26,25,66,28,31,48,36,98,22,36,30,37,31,44,53,27,70,46,44,35,31,46,39,131,43,57,44,52,51,24,46,25,33,53
NDUFA7,1,1,0,1,1,3,2,2,3,1,1,1,2,3,0,1,1,1,1,1,1,0,2,2,2,2,1,2,0,1,1,1,1,0,1,2,2,1,2,2
NDUFA8,49,72,62,34,47,85,53,40,59,58,25,49,86,58,76,58,75,42,32,116,59,84,61,80,65,58,65,83,47,49,57,84,69,84,39,68,87,44,50,121
NDUFA9,5,2,7,8,3,6,3,2,4,3,1,3,3,5,7,3,3,3,9,5,3,4,4,6,3,5,6,5,4,2,2,5,1,3,4,5,1,2,5,6
NDUFAB1,24,37,29,40,32,54,25,31,46,30,11,23,51,73,42,60,26,26,44,77,35,29,46,39,30,72,24,52,33,34,40,40,24,17,37,30,49,18,51,46
NDUFB1,4,10,11,9,18,18,18,9,22,9,5,21,12,47,17,44,18,15,12,29,42,21,49,12,16,21,15,13,21,12,23,19,23,19,10,11,46,10,37,33
NDUFB10,35,53,65,66,45,59,60,51,75,44,19,56,47,50,54,99,41,44,51,110,81,115,45,72,43,114,56,68,37,60,50,48,59,33,71,48,62,40,81,65
NDUFB2,9,17,9,10,14,24,12,6,9,37,6,11,9,14,10,19,14,11,12,15,8,6,25,11,18,17,17,20,8,11,8,17,8,12,16,15,8,8,18,20
NDUFB3,34,56,46,51,35,83,25,17,36,44,20,35,40,82,53,52,39,39,43,66,25,32,69,33,52,78,40,53,38,31,61,39,46,32,29,19,33,14,61,68
NDUFB5,8,6,6,9,8,19,13,10,12,15,5,7,19,22,10,9,6,5,6,8,12,18,10,6,9,18,4,7,14,13,12,11,7,8,6,7,24,12,8,15
NDUFB6,27,38,40,23,51,42,20,20,31,36,15,28,25,79,32,40,39,20,12,29,19,35,33,36,29,22,33,42,35,38,24,24,19,42,28,23,31,22,21,37
NDUFB7,71,91,43,51,66,118,60,46,93,130,59,87,81,113,85,138,97,135,66,90,79,58,186,98,157,107,119,121,72,138,96,75,107,92,69,59,65,60,135,131
NDUFB9,46,49,38,30,49,82,37,53,29,55,29,53,66,113,81,100,11,24,46,47,33,83,26,112,109,55,43,43,36,45,34,67,36,25,26,46,45,17,81,63
NDUFC1,8,15,8,13,10,30,16,18,28,18,6,19,26,32,12,22,11,14,10,21,13,18,16,21,13,39,13,18,10,19,12,15,21,10,28,8,17,12,10,18
NDUFS1,12,10,12,16,11,9,8,8,11,8,9,9,12,14,16,17,8,10,13,24,10,10,9,7,10,12,13,10,9,11,15,13,11,9,9,13,13,10,19,13
NDUFS2,23,37,30,40,38,62,40,19,27,39,17,37,43,27,33,26,23,38,119,66,42,32,36,28,38,43,26,28,31,26,33,41,25,29,41,30,73,25,55,41
NDUFS3,7,16,13,9,14,19,10,9,18,15,4,13,17,17,15,25,15,21,11,15,22,17,10,12,17,13,15,13,10,13,8,21,11,10,18,21,21,12,15,25
NDUFS5,202,418,189,202,419,458,84,106,93,295,145,420,295,308,301,321,351,645,332,359,452,292,423,245,344,533,338,274,251,130,216,276,357,244,337,88,267,188,460,462
NDUFS6,29,24,23,18,46,57,69,21,28,48,18,29,43,13,37,66,41,61,13,60,22,34,13,50,36,65,44,43,22,17,29,64,38,39,50,49,36,37,46,52
NDUFS7,3,4,2,2,4,4,8,3,7,5,4,4,14,7,8,4,5,5,4,6,4,2,2,6,4,10,5,8,4,6,5,5,5,5,7,6,5,5,10,6
NDUFS8,7,7,10,9,11,22,24,8,15,21,9,10,15,15,16,21,20,19,29,13,16,12,18,23,20,24,21,9,8,5,13,6,18,10,11,15,22,12,16,10
NDUFV1,14,15,15,17,30,37,36,21,41,40,20,26,49,21,41,39,29,47,75,32,32,26,42,37,30,81,30,16,12,12,13,23,25,17,37,45,46,22,43,31
NDUFV2,3,2,3,3,5,15,7,5,6,5,3,3,15,2,6,6,5,10,5,7,5,7,4,6,7,18,4,5,2,5,3,6,4,1,6,8,5,6,5,10
NDUFV3,3,5,4,3,2,7,11,6,6,5,3,8,11,7,6,12,5,7,3,7,10,9,11,4,7,10,5,9,4,6,5,6,4,7,6,7,11,6,9,6
NECTIN1,1,0,1,1,1,0,20,5,1,4,4,7,0,0,1,4,4,17,3,2,6,3,2,1,3,10,51,9,1,2,1,2,5,7,0,17,15,2,3,3
NECTIN2,13,18,18,20,13,19,21,19,43,28,31,23,20,7,25,52,35,32,13,6,26,17,40,27,15,0,27,25,64,6,7,6,17,22,0,14,31,23,10,14
NECTIN3,11,2,7,8,7,3,2,17,0,5,10,7,0,3,8,0,9,0,1,0,0,29,4,5,5,0,3,10,7,5,3,5,8,11,2,0,0,13,1,3
NEDD4,14,21,33,9,12,4,31,7,6,9,3,4,13,9,17,8,5,8,5,7,4,7,3,14,3,2,6,11,9,6,3,5,6,11,6,8,6,23,5,6
NEDD4L,7,1,3,10,0,2,12,3,5,10,5,5,2,2,23,1,8,2,5,1,4,1,1,2,4,2,5,4,1,19,12,15,4,2,1,7,4,1,14,4
NEFH,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,2,8,0,0,76,0,0,0,7,0,0,0,2,0,0,7,0,0,0,1,0
NEFM,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEO1,5,3,12,9,0,3,12,13,18,1,0,2,0,1,1,11,1,2,7,2,27,17,0,7,0,4,9,11,13,9,7,5,10,7,5,10,5,10,4,2
NEUROD1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NEUROG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NF1,4,3,5,6,3,2,7,2,9,1,2,5,5,4,5,3,1,4,7,4,6,17,2,1,1,3,3,7,4,5,3,4,6,4,6,6,7,2,4,4
NF2,15,14,7,12,17,14,26,9,12,10,16,12,4,4,7,5,1,12,8,8,8,38,25,1,13,5,17,14,5,3,9,10,28,13,12,6,5,57,5,11
NFASC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,9,0,0,0,0,0,0
NFATC1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,0,0,0,1,1
NFATC2,0,0,0,1,0,0,2,2,0,0,0,0,4,0,4,1,2,1,0,0,0,1,0,0,0,0,0,0,0,1,8,8,0,0,0,1,0,0,0,10
NFATC3,3,3,3,4,2,1,5,3,4,1,1,3,8,1,2,2,1,2,2,4,3,3,1,3,0,8,2,5,2,5,1,1,4,2,6,15,2,3,2,1
NFATC4,0,0,0,0,5,0,0,0,5,0,7,0,0,0,1,0,0,0,1,0,0,4,0,2,0,0,1,0,4,0,0,0,0,4,0,0,4,0,0,0
NFE2L2,23,33,22,36,15,32,13,27,14,11,15,13,23,24,19,10,20,26,26,12,60,15,11,10,8,7,7,15,13,15,26,24,25,20,24,13,7,16,19,24
NFKB1,18,8,9,12,9,9,13,6,8,5,5,11,4,6,11,5,8,7,15,8,5,9,6,5,5,6,7,8,7,10,7,9,15,12,28,5,3,5,4,6
NFKB2,25,17,18,10,16,16,30,26,7,19,12,23,10,6,15,6,10,10,63,6,4,21,9,9,5,9,8,7,7,17,4,4,7,6,29,3,11,6,3,4
NFKBIA,30,12,24,16,31,41,80,12,27,37,13,13,8,11,27,18,18,17,86,13,10,62,21,13,19,8,10,18,10,4,3,8,25,20,94,7,18,7,6,8
NFKBIB,11,9,16,8,11,10,14,12,5,10,7,10,9,13,12,13,11,27,15,13,12,26,18,9,6,11,16,19,8,7,11,10,9,11,11,15,8,7,28,13
NFKBIZ,16,3,1,41,23,66,1,2,2,3,9,13,1,4,23,6,4,17,2,0,0,2,1,1,4,1,0,2,5,7,19,24,6,3,7,1,0,5,12,9
NFS1,4,6,5,4,4,6,7,3,4,6,4,4,5,6,7,7,5,5,11,9,4,4,6,5,5,8,4,4,4,6,6,7,4,3,5,5,12,3,7,9
NFYA,9,6,9,7,20,6,14,17,16,12,13,17,11,12,16,15,31,9,13,9,17,10,8,10,16,11,8,12,12,10,12,9,16,9,13,15,8,7,17,11
NFYB,8,8,13,15,8,9,9,6,8,5,3,9,11,19,7,6,5,17,9,8,9,10,5,11,7,3,6,7,4,4,3,5,12,5,5,8,12,7,6,6
NGEF,0,1,1,0,2,0,0,4,3,2,0,2,0,3,0,0,2,1,0,0,0,2,0,0,13,0,0,8,1,0,0,0,11,2,0,13,6,0,0,0
NGF,2,0,0,1,5,0,10,0,0,0,60,0,0,0,0,0,16,0,1,0,0,0,1,4,2,0,153,0,1,0,0,0,3,6,0,0,0,0,0,0
NGFR,0,0,0,0,0,0,0,5,0,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,30,14,0,0,18,0,1,0,0,10,1
NKD1,0,0,0,0,0,0,0,1,8,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,231,0,0,0,0
NKD2,0,0,1,0,0,0,3,4,7,1,0,0,0,3,0,3,0,0,0,1,1,4,0,1,0,50,0,0,0,0,0,0,0,0,9,37,0,0,0,1
NKX2-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,6,0,0,0,0,5,0,0,1,0,0,0
NKX6-1,0,0,0,0,4,0,0,2,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,2,0,0
NLGN1,0,1,0,5,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6,5,3,0,1,0,0,0,4,1,2
NLK,2,3,4,5,2,3,9,4,11,5,0,2,13,3,11,5,2,3,4,2,5,5,2,4,2,3,3,6,2,11,5,8,3,3,1,5,7,6,9,6
NLRC4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRP6,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NLRX1,2,2,2,4,1,2,4,3,6,2,3,1,0,2,2,1,2,8,2,2,5,1,3,1,2,0,18,2,2,2,1,2,8,3,5,5,9,2,4,2
NMB,1,1,6,2,12,5,6,3,7,5,2,6,0,4,3,15,2,6,7,5,4,1,1,3,4,13,1,1,1,1,0,1,0,2,15,2,1,8,5,1
NMBR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NMU,6,0,0,1,1,6,4,11,16,0,0,50,316,18,1,0,13,9,2,4,1,254,51,14,19,1,4,6,2,0,0,0,18,2,6,0,10,14,0,0
NMUR1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOD1,1,1,1,2,1,0,1,1,2,2,1,1,2,1,2,1,1,2,1,1,2,1,1,1,1,3,1,1,3,2,0,2,1,1,6,2,2,2,1,2
NOD2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,2,0,0,0
NODAL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOG,0,0,0,5,1,0,1,0,0,4,0,0,0,0,1,0,19,0,4,0,11,10,0,0,4,0,10,0,0,0,0,0,0,0,0,0,0,9,0,0
NOS1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NOS1AP,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOS3,0,0,0,0,0,0,0,2,0,0,0,0,7,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NOTCH1,6,2,1,4,1,1,3,6,2,4,5,13,4,1,5,4,6,6,3,5,2,8,2,4,1,8,3,3,1,4,0,1,8,8,24,7,3,11,4,3
NOTCH3,0,0,2,0,6,0,1,9,5,1,65,4,0,0,0,21,0,68,1,25,17,17,13,1,2,0,0,0,5,0,1,0,0,4,0,0,17,4,0,0
NOTUM,0,0,0,0,0,0,0,4,32,0,0,0,6,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,13,0,0,0,0,1,0,150,0,0,0,0
NOX4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPAS2,0,1,4,1,0,0,0,2,1,4,3,0,0,4,2,0,6,2,2,5,0,0,1,0,6,0,0,0,1,11,13,10,2,2,0,5,0,5,5,7
NPB,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPBWR1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPBWR2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPC1,20,16,6,40,6,9,39,8,5,13,21,5,12,6,45,6,18,6,7,5,10,8,5,5,11,5,12,22,26,22,17,9,12,16,17,7,4,3,10,4
NPLOC4,25,20,21,22,15,36,33,17,21,21,8,14,20,10,13,19,22,19,20,20,33,23,20,13,13,15,29,38,29,24,20,52,36,15,17,20,21,26,22,13
NPNT,0,0,0,58,0,0,0,7,17,0,0,2,0,22,0,19,0,3,0,0,0,1,0,0,7,0,0,0,0,0,0,0,4,0,0,0,5,17,0,0
NPPB,0,0,0,0,0,0,0,0,0,0,44,1,0,0,0,0,0,0,0,0,0,0,271,2,0,0,815,0,0,0,0,0,0,0,0,0,0,0,0,0
NPPC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,20,4,0,0,0,0,0,0,0,0
NPR1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,30,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
NPR2,0,12,1,3,6,0,2,6,2,5,10,0,1,6,4,1,0,1,0,0,2,2,0,2,1,1,2,0,1,0,1,0,2,14,1,6,0,1,0,1
NPRL2,2,3,2,2,4,4,4,6,5,6,5,5,5,10,4,5,4,3,4,4,5,5,4,5,9,11,4,5,3,6,4,3,3,4,5,7,7,6,3,4
NPRL3,7,3,3,10,4,6,7,3,9,6,1,9,8,5,6,5,4,4,2,8,10,3,3,7,2,7,8,7,2,7,5,4,13,4,5,10,6,6,7,8
NPY,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPY1R,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
NPY2R,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NPY4R,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
NPY5R,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NQO1,51,339,520,155,267,298,265,139,585,59,71,25,27,96,78,95,79,51,85,528,170,43,21,46,38,13,61,163,112,52,133,426,197,230,19,75,97,35,111,128
NR1D1,4,3,1,2,1,3,3,34,6,5,5,2,1,5,4,1,4,3,4,2,4,2,1,1,2,7,3,9,5,8,3,4,8,10,9,7,3,27,4,6
NR1H2,8,18,12,9,10,20,15,8,14,19,24,8,16,6,15,14,16,16,12,8,7,6,35,14,22,12,13,24,15,25,20,15,16,14,12,8,11,13,16,20
NR1H3,0,5,1,2,0,4,0,2,4,3,0,1,2,3,0,1,2,4,0,2,1,1,0,0,1,1,0,1,1,0,0,0,1,0,1,3,6,1,1,1
NR3C2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0
NR4A1,0,0,1,1,1,0,2,4,7,1,1,0,0,1,1,2,0,2,16,6,1,1,1,2,0,1,1,0,0,8,7,15,1,1,1,0,1,1,15,11
NR4A2,0,0,0,0,1,0,1,10,2,0,0,0,2,2,1,9,2,3,23,2,0,2,0,0,0,1,0,0,1,3,1,4,0,1,0,3,0,0,5,16
NR5A1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NR5A2,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
NRCAM,1,14,49,1,0,0,0,0,0,0,0,14,0,0,0,22,0,0,0,15,0,15,62,0,0,18,0,0,0,0,9,16,9,4,52,0,0,8,4,8
NRF1,5,4,4,4,5,3,5,5,5,5,3,5,6,4,5,4,6,5,7,5,5,5,5,6,5,5,6,7,4,4,3,4,5,4,6,5,4,5,5,5
NRG1,4,7,21,13,18,4,0,0,0,0,4,0,0,0,5,0,7,0,3,2,10,2,1,5,0,0,7,3,4,0,0,0,4,5,0,0,0,5,0,0
NRG2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,0,0,0,0,1,2,0,0,0,1,0,0,0,0,0,2,1,0
NRG3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,2,1,0,0,0,0,0,0,1,0
NRP1,4,21,33,8,27,17,11,1,0,35,16,7,0,4,23,7,33,2,1,0,0,0,0,0,78,0,6,24,20,0,0,0,21,22,0,1,0,4,0,10
NRXN1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
NRXN2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
NRXN3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0,0,1,0,0,0,2,0,0,0,2,0,0
NSMAF,17,12,12,9,11,9,11,6,6,14,9,6,13,7,11,9,7,4,3,12,4,9,6,1,2,3,10,13,12,6,8,13,9,11,10,13,7,8,10,8
NTF3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,5,3,0,0,0,0,0,0,2,0,0,0,0,0,0
NTF4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
NTN1,0,0,0,0,2,0,2,2,2,0,0,3,0,0,0,1,0,3,2,0,0,23,9,4,0,0,2,0,5,0,0,4,5,7,0,0,11,54,0,2
NTNG1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,4,1,0,0,0,4,0,0
NTNG2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
NTRK1,0,0,0,0,0,0,0,0,0,0,0,0,6,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
NTRK2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0
NTRK3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
NTSR1,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,0,14,3,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,56,0,0,0,0
NUDT16L1,6,11,6,6,6,16,4,4,14,9,5,12,7,13,7,29,9,0,9,7,24,11,11,10,9,9,12,13,5,5,10,7,8,6,5,4,16,5,11,10
NUDT21,46,20,24,58,30,28,33,37,28,19,9,27,48,41,29,19,19,40,29,32,24,25,14,53,15,32,17,35,20,26,12,15,32,18,34,46,23,24,17,17
NUMB,5,4,7,8,4,4,11,7,8,7,5,5,6,6,8,7,8,7,5,5,5,8,6,8,8,3,4,3,5,5,5,5,22,6,5,7,13,4,4,7
NUMBL,3,5,5,2,6,3,10,6,3,5,8,7,2,1,6,3,3,3,2,5,8,2,5,5,1,1,4,5,6,4,3,3,5,6,1,4,3,7,3,5
NUP107,13,7,20,25,12,9,13,9,5,6,4,13,21,14,17,13,12,8,29,13,12,13,12,11,14,12,9,11,8,11,6,11,11,7,15,10,16,8,8,11
NUP133,14,9,15,14,12,12,13,11,13,12,5,12,20,10,10,10,14,15,12,18,20,14,5,12,12,17,8,10,6,11,7,9,10,11,13,12,17,9,10,8
NUP155,23,7,11,8,16,5,33,10,10,7,6,8,14,7,8,8,15,14,42,14,13,15,7,16,11,11,9,12,6,7,8,15,8,9,20,13,12,11,9,7
NUP188,23,8,13,14,25,3,35,13,9,11,8,25,20,9,13,18,31,15,20,30,24,13,9,16,7,23,34,18,13,10,10,17,19,23,33,18,20,22,11,11
NUP214,7,6,5,4,8,1,7,3,6,4,3,5,33,3,5,6,7,6,5,7,5,8,4,7,3,9,7,5,5,7,5,7,5,8,8,5,11,5,3,4
NUP35,8,4,13,10,5,5,6,5,3,3,2,7,5,8,6,5,6,5,12,8,6,4,4,6,7,4,3,6,3,6,8,5,4,3,5,7,4,2,8,7
NUP54,17,8,12,14,13,13,10,14,15,5,5,13,17,21,11,7,14,11,18,11,11,15,8,19,7,6,8,10,7,12,8,9,16,10,18,17,6,9,6,8
NUP58,14,6,9,10,13,5,13,15,10,5,6,16,13,15,8,6,9,8,16,9,8,5,5,5,6,6,6,12,7,4,7,11,9,8,17,7,4,13,15,7
NUP62,17,18,18,11,27,10,25,12,18,15,9,22,19,8,18,19,22,23,19,15,19,11,27,27,20,28,22,31,26,11,24,19,18,27,25,13,23,14,20,17
NUP88,12,11,23,12,14,6,20,13,14,5,6,9,8,14,14,13,15,7,23,20,4,10,5,9,8,10,14,12,8,6,9,11,5,7,12,16,7,14,12,13
NUP93,12,5,11,14,9,6,12,5,4,5,4,9,7,3,11,3,5,10,13,18,8,4,6,18,5,13,9,12,5,8,11,10,11,5,9,10,5,6,12,7
NUP98,20,21,22,17,13,12,17,16,18,10,8,19,18,12,21,7,18,12,25,13,27,14,9,19,11,9,20,14,11,15,19,15,26,11,23,21,10,13,11,15
NXF1,8,4,7,6,14,8,10,9,12,10,6,20,10,7,9,13,13,13,13,9,16,15,8,17,8,16,13,9,7,5,6,7,18,10,14,17,17,9,13,8
NXT1,15,15,22,9,31,9,19,15,15,17,11,16,8,18,25,16,21,15,14,19,9,11,11,13,20,20,27,18,14,18,17,14,13,17,28,28,14,13,24,17
OAS2,0,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,2,4,0,0,113,13,3,0,0,48,45,0,1,0,0,1
OAS3,12,6,9,13,1,2,40,5,10,2,0,1,1,1,8,4,3,10,4,14,0,2,1,0,7,0,1,12,164,16,4,5,12,65,26,2,11,5,3,2
