symbol,A498,A549/ATCC,ACHN,BT-549,CAKI-1,DU-145,HCT-116,HCT-15,HOP-92,HS 578T,IGROV1,K-562,KM12,LOX IMVI,MCF7,MDA-MB-231/ATCC,MDA-MB-468,NCI-H23,NCI-H460,NCI-H522,OVCAR-3,OVCAR-4,OVCAR-8,PC-3,RPMI-8226,SF-268,SF-295,SF-539,SK-MEL-2,SK-MEL-28,SK-MEL-5,SK-OV-3,SNB-75,SR,SW-620,T-47D,U251,UACC-257,UACC-62
MIR200B,-1,-1,-1,1,-1,-1,-1,2,0,1,0,1,-1,-1,-1,-1,-1,1,-1,1,2,-1,-1,1,1,1,0,1,-1,2,-1,0,0,0,-1,-1,0,0,0
MIR200C,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0
MIR205,1,0,1,1,1,0,0,0,1,0,0,1,0,0,-1,0,1,0,1,1,0,-1,-1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,1
MIR210,0,-1,-1,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-2,-1,-1,-1,-1,1,-1,-1,-1,0,-1,2,0,-1,-1,0,-1,-1,-1,0,1,-1,-1,-1,-1
MIR23A,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
MIR26A2,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,0,-1,-1,1,1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,0,1,-1,-1,0
MIR326,-1,0,0,0,0,0,-1,0,-1,1,0,0,0,1,1,0,1,1,-1,1,0,0,1,1,1,1,-1,-1,2,-1,1,-1,-1,0,1,1,-1,-1,-1
MIR330,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
MIR345,-1,0,-1,-1,-1,1,-1,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,0,-1,1,-1,2,0,-1,0,-1,0,0,0,0,-1,1,-1,-1,0
MIR34A,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,0,-1,0,1,0
MIR34B,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,0,-1
MIR373,1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1
MIR520H,1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1
MIR602,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,-1,1,-1,0,0,-1,1,-1,-1,-1,1,1,1,0,0,0,-1,-1,0,0,1,0,-1,1,1,-1,-1
MIR7-3,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
MIR9-1,1,-1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,-1,0
MIR9-2,1,1,0,1,1,1,0,-2,1,-1,0,0,0,1,1,0,0,-1,1,1,0,-1,1,1,1,0,1,-1,0,1,0,0,0,1,1,1,1,0,0
MIRLET7E,1,1,-1,-1,-1,-1,0,2,1,0,0,0,0,-1,0,0,0,-1,-1,-1,0,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,-1,1
MIRLET7G,-1,-1,-1,0,-1,-1,-1,0,0,1,-1,-1,0,0,-2,0,-1,-1,-1,-1,-1,0,1,0,0,-1,0,-1,1,-1,1,-1,0,0,-1,-1,-1,-1,-1
MIRLET7I,0,0,2,-1,1,1,0,0,0,-1,0,0,0,1,1,-1,-1,1,1,0,0,1,-1,1,1,0,0,0,0,1,1,1,-1,0,0,1,0,1,1
MITF,-1,1,0,0,-1,-1,1,0,0,1,-1,-1,0,0,-1,0,-1,-1,0,0,0,1,-1,-2,1,-1,0,1,2,2,1,-1,1,0,0,-1,0,2,2
MKNK1,-1,-1,-1,1,0,-1,-1,0,0,1,0,1,0,0,-1,-1,1,-1,-1,1,-1,0,1,0,1,1,0,1,0,1,-1,0,0,0,0,-1,1,1,0
MKNK2,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
MLH1,-1,0,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-2,0,0,0,1,0,-1,-1
MLST8,1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1
MLX,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,-1,-1,1,-1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
MLXIP,-1,0,1,-1,1,0,0,0,-1,-1,0,0,1,1,-1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,-2,0
MLXIPL,1,0,1,-1,0,0,0,2,1,1,1,1,0,0,0,0,-1,1,1,1,-1,-1,-1,1,1,1,1,-1,1,-1,1,-1,1,1,1,1,-1,0,1
MLYCD,0,-1,1,-1,1,-1,1,0,0,1,0,1,0,-1,1,-1,1,0,0,-1,-1,-1,-1,0,-1,-1,1,-1,-1,-1,-1,1,-1,-2,-1,1,-1,-1,-1
MMP15,1,0,1,-1,1,-1,-1,0,0,-1,0,0,-1,-1,-1,-1,1,0,1,0,-1,-1,1,0,1,-1,1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-1,-1
MMP16,1,1,0,1,1,1,2,0,1,2,1,0,1,2,2,1,-1,1,0,0,0,2,0,1,0,-1,0,1,1,1,1,1,0,0,0,1,0,2,1
MMP17,-1,0,1,-1,1,0,-1,0,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,-1,-1,0,1,0,-1,0,0,1,-1,-2,0
MMP2,1,0,1,-1,1,0,0,0,0,-1,0,0,0,-1,-2,-1,1,0,1,0,-1,-1,1,0,1,-1,1,-2,0,-1,-1,1,-1,0,1,-1,0,-1,-1
MMP24,1,0,0,1,1,0,0,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,1,1,-1,1,1
MMP25,1,-1,1,-1,-1,-1,0,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,-1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1
MNX1,1,0,1,1,1,0,0,0,2,1,1,1,1,-1,1,1,-1,1,1,1,0,0,1,1,1,1,1,1,1,-1,1,-1,1,1,1,-1,1,0,1
MOB1A,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,-1,-1,0,1,1,1,0,0,-1,0,0,1,0,-1,0,1,1,0,-1,0,0,-1,0,0,1
MOB1B,-1,-1,0,-1,0,-1,0,0,-1,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,1,-1,-1,0,-1,0,-1,-1,0,-1,0,0,-1,0,-1,-1
MOCS2,1,1,0,1,1,0,0,0,1,1,0,0,0,1,0,0,-1,-1,1,1,0,-1,1,-1,1,0,1,-1,0,1,1,0,0,1,1,1,1,-1,0
MOCS3,1,0,0,1,1,0,-1,0,1,1,1,0,1,1,1,1,0,2,1,1,1,1,1,1,0,1,0,1,1,2,1,0,1,-2,1,1,-1,1,1
MOS,1,0,0,1,1,1,0,0,1,1,1,0,0,1,0,-1,-1,1,0,0,1,1,-1,-1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
MPDZ,1,1,0,2,-1,-1,1,0,-1,-1,0,-1,0,1,-1,-2,-1,-1,0,0,1,-1,-1,-1,-1,-1,0,1,1,-1,-1,-1,1,0,-1,-1,1,-1,-1
MPP5,-1,0,0,-1,-1,1,0,0,0,-1,0,-1,0,0,2,0,-1,0,1,-1,1,0,1,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,0,2,0
MPST,-1,-1,-1,-1,-1,-1,-2,0,-1,1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,-1,1,1,-1,-1,0,-1,-1,-1,-1,1
MRAS,-1,-1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,1,1,-1,0,-1,0,1,1,1,1,0,1,0,0,1,0,0,2
MRC2,1,1,1,-1,2,0,2,0,1,-1,0,0,0,1,2,0,-1,0,1,1,0,-1,1,1,0,1,1,1,1,1,1,0,-1,0,1,1,1,1,1
MRVI1,1,0,0,-1,-1,-1,0,0,-1,-1,-1,0,0,1,-1,0,-1,-1,-1,1,0,-1,-1,1,-1,1,-1,-1,0,1,0,0,-1,0,1,-1,0,-1,-1
MSI1,-1,0,1,-1,1,0,0,0,-1,-1,0,0,1,1,1,0,-1,1,1,-1,-1,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,0,2,0
MSI2,1,1,1,-1,2,0,1,0,1,-1,0,0,0,1,1,0,-1,0,1,1,1,-1,1,1,0,1,1,1,1,1,1,0,-1,0,0,1,1,-1,1
MTNR1A,0,-1,0,-1,0,-2,0,0,-1,-1,0,0,0,-1,-1,0,-1,-1,-1,0,0,-1,-1,-1,-1,0,0,-1,0,-1,1,-1,-1,0,0,-1,0,-1,-1
MTOR,-1,-1,-1,1,-1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,1,-1,1,2,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,0,0,0
MX1,0,-1,0,-1,-1,1,-1,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1
MYB,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,0,-1,-1,1,0,0,0,0,-1,-1,0,-1,-1,0,0,0,0,-1,0,0,0,1,-1,0,-1,-1
MYBL2,1,0,0,1,1,0,-1,0,1,1,1,0,1,1,1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,0,1,2,1,-2,1,1,-1,1,1
MYC,1,1,0,1,1,1,2,0,1,2,1,0,1,2,2,1,-1,2,2,1,-1,2,2,1,0,1,0,1,0,1,1,1,0,0,-1,1,0,1,1
MYD88,-1,0,0,0,-1,-1,0,0,0,1,-1,1,0,0,-1,0,-1,-1,-1,0,0,0,1,1,0,1,0,0,1,0,1,-1,0,0,0,1,0,-1,-1
MYH10,1,1,1,1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,1,0,-1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,-1,0,1,-1,1,0,0
MYH11,1,0,1,-1,0,-1,0,0,-1,-1,0,0,0,0,0,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,1,0,0,1,-1,0,-1,0,0,0,0,-1,1
MYH14,1,1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,0,-1,0,0,-1,-1,-1,0,1,-1,1,0,-1,1,1,-1,1,-1,0,0,0,-1,-1,-1,-1,0
MYH3,1,1,1,1,-1,1,0,0,-1,1,0,-1,0,-1,-1,0,-1,-1,1,0,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,-1,0,1,-1,1,1,0
MYH7B,1,0,0,1,1,0,0,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,1,1,-1,1,1
MYH9,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-2,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1
MYL12A,-1,-1,0,0,1,1,0,0,0,1,-1,1,-1,0,2,0,1,1,0,1,1,-1,-1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1
MYL12B,-1,-1,0,0,1,1,0,0,0,1,-1,1,-1,0,2,0,1,1,0,1,1,-1,-1,1,1,0,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1
MYL2,-1,0,1,-1,1,0,0,0,0,-1,0,0,1,1,-1,0,-1,1,1,-1,0,-1,1,1,0,-1,0,0,-1,0,1,0,-1,0,0,1,-1,2,0
MYL5,-1,-1,-1,-1,1,1,-1,-2,-1,-1,-1,0,0,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,0,-1,-2,0,1,-1,-1,-1,-1,-1,0,-1,0,0,-1,-1
MYL6,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
MYL6B,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
MYL9,1,0,0,1,1,0,0,0,1,1,1,0,1,1,-1,1,0,1,1,-1,1,1,1,1,0,1,0,1,1,2,1,0,1,0,1,1,-1,1,1
MYLIP,-1,-1,0,1,-1,0,0,0,-1,1,-1,1,-1,1,1,1,1,-1,-1,1,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0,1,-1
MYLK,-1,0,0,0,1,-1,0,0,0,1,-1,-1,0,0,-1,-1,0,1,-1,-1,1,1,1,1,0,-1,0,1,1,1,0,0,0,0,0,0,0,0,1
MYLK3,1,0,1,-1,1,0,0,0,-1,-1,0,0,0,-1,-1,-1,1,0,1,0,-1,2,1,0,1,-1,1,-2,-1,-1,-1,1,-1,0,1,-1,0,0,-1
MYLPF,1,0,1,-1,0,0,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,0,-1,0,0,0,-1,-1,-1
MYO10,1,0,0,1,1,1,-1,0,1,1,0,1,-1,1,-1,1,1,1,1,0,0,0,1,1,-1,1,1,0,-1,0,2,1,1,1,1,1,1,0,1
MYO1B,1,0,1,-1,0,-1,0,0,0,1,0,-1,0,1,0,0,1,0,1,1,0,-1,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
MYO1C,1,1,1,1,-1,0,-1,0,-1,1,0,-1,0,0,-1,0,-1,-1,1,-1,-1,-1,1,-1,-1,1,1,0,-1,0,0,-1,-1,0,1,-1,1,0,0
MYO1D,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,-1,-1,-1,-1,-1,0,1,1,0,-1,0,0,0,-1,0,0,1,1,0,0
MYO1E,0,1,0,-1,0,0,-1,0,-1,-1,0,0,0,0,-1,-1,-1,0,1,-1,0,-1,-1,-1,1,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
MYO1F,0,-1,-1,-1,-1,-1,0,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
MYO5A,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,2,-1,-1,0,1,0,0,-1,-1,-1,2,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
MYO5B,-1,-1,0,0,-1,-1,0,0,0,1,-1,-1,-1,-1,1,-1,-1,-1,0,0,-1,-1,-1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-2,-1,-1,-1,-1
MYO5C,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,2,-1,-1,0,1,0,0,-1,-1,-1,2,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
MYO6,-1,-1,0,1,-1,-1,0,0,-1,-1,-1,0,0,2,-1,1,1,1,0,-1,0,0,2,0,1,1,0,1,0,0,-1,1,0,0,0,-1,0,2,-1
NACA,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,0,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
NAE1,1,0,1,-1,1,0,0,0,0,-1,0,0,0,0,-1,-1,-1,0,1,-1,1,-1,1,0,1,-1,1,-1,-1,-1,-1,1,-1,0,2,-1,-1,-1,-1
NBL1,-1,-1,-1,-1,-1,-1,-1,0,0,1,0,1,0,-1,-1,-1,-1,-1,-1,1,1,0,-1,0,1,1,0,1,0,2,-1,0,0,0,-1,-1,1,0,0
NBR1,1,1,1,-1,0,0,0,0,0,-1,0,0,0,1,-1,0,-1,0,1,1,1,-1,1,1,0,1,1,-1,1,0,0,1,-1,0,-1,1,1,0,0
NCALD,1,0,0,1,1,1,2,0,1,2,1,0,1,1,2,1,1,1,0,-1,-1,1,1,1,0,-1,0,1,0,1,1,0,0,-2,-2,1,0,1,1
NCAM1,-1,-1,0,0,-1,0,0,0,-1,0,0,0,0,1,-1,1,1,-1,-1,1,-1,0,1,1,1,1,0,-1,-1,-1,-1,-1,-1,0,1,1,-1,0,-1
NCAM2,1,-1,0,0,0,1,1,-2,-1,1,-1,0,-1,1,-1,0,1,-1,0,2,2,1,-1,-1,1,1,1,0,0,0,-1,1,1,0,0,1,0,1,0
NCBP1,1,-1,0,1,-1,0,0,0,-1,-1,0,0,0,1,-1,0,0,0,1,0,-1,-1,-1,0,-1,0,0,1,0,0,0,0,1,0,0,-1,1,-1,-1
NCBP2,-1,-1,-1,0,1,0,0,0,1,1,-1,0,0,0,1,0,-1,1,-1,1,1,-1,-1,0,1,-1,0,1,1,1,1,0,1,0,1,2,1,0,1
NCK1,-1,-1,0,0,1,1,0,0,1,1,-1,-1,0,0,0,-1,0,1,-1,1,1,1,1,-1,1,-1,0,1,1,1,0,0,1,0,0,1,0,0,2
NCK2,1,0,1,-1,0,-1,0,0,0,0,0,0,0,1,1,0,1,2,1,1,0,0,1,0,1,1,0,1,0,1,-1,0,-1,0,0,-1,0,2,1
NCKAP1,1,0,1,-1,0,-1,0,0,0,0,0,1,0,1,0,0,1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
NCOA1,1,1,1,-1,0,0,0,0,0,1,0,0,0,1,2,-1,1,1,1,1,1,0,-1,0,0,1,0,1,0,1,1,0,-1,0,1,-1,0,2,1
NCOA2,1,0,0,1,1,1,2,0,1,2,1,0,0,1,0,-1,-1,1,0,0,0,1,1,1,-1,0,0,1,0,1,1,0,0,0,0,1,0,1,1
NCOA3,1,0,0,1,1,0,-1,2,1,1,1,0,1,1,2,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,1,-2,1,1,-1,1,1
NCOA4,0,0,1,-1,-1,0,-1,0,0,-1,0,1,0,-1,-1,0,0,0,1,1,0,1,1,2,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,1,-1,-2,-1
NCOR1,1,1,1,1,-1,-2,0,0,-1,1,0,-1,0,1,-1,0,-1,-1,1,0,1,-1,-1,-1,-1,1,0,0,-1,0,0,-1,-1,0,0,-1,1,0,1
NCOR2,-1,0,1,-1,1,-1,0,0,-1,-1,0,0,1,1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,0,0,-1,0,1,0,-1,0,0,1,0,-2,0
NCSTN,1,0,1,1,1,1,0,0,1,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,1,0
NDUFA10,-1,0,1,-1,0,-1,0,0,-1,1,0,-1,-1,-1,-2,-1,-1,0,1,1,-1,-1,-1,0,-1,1,0,1,-1,1,-1,0,-1,0,0,-1,0,0,1
NDUFA11,0,-1,-1,-1,1,0,-1,0,-1,0,0,0,-1,0,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,2,0,0,-1,-1,-1,-1,0
NDUFA12,-1,0,1,-1,1,0,0,0,0,-1,0,0,1,1,1,0,-1,1,1,-1,0,-1,-1,1,0,-1,0,0,0,0,1,0,-1,0,0,1,0,-1,1
NDUFA13,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,0,-1,1,-1,0,0,0,-1,-1,-1,-1,0
NDUFA2,1,0,0,1,1,-1,0,0,0,-1,0,0,0,1,1,0,0,1,1,1,1,2,0,1,0,1,1,1,1,1,0,0,0,1,0,1,1,-1,-1
NDUFA3,1,1,-1,-1,-1,-1,0,0,1,0,0,0,0,-1,-1,0,-1,-1,-1,-1,1,2,-1,1,0,0,1,1,-1,1,-1,0,0,0,0,-1,0,1,1
NDUFA4,2,1,2,1,1,1,0,0,2,1,1,0,1,0,1,0,1,1,1,2,0,-1,1,1,1,1,2,1,1,1,1,-1,1,1,1,1,2,1,2
NDUFA4L2,-1,0,1,-1,1,0,-1,0,0,-1,0,0,0,1,-1,-1,-1,1,1,-1,1,0,1,1,0,0,0,-1,-1,-1,0,0,-1,0,1,1,-1,-1,0
NDUFA6,-1,-1,-1,-1,-1,-1,-1,0,-1,1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,1,-1,-1,0,-1,1,-1,2,1,1,-1,-1,0,-1,-1,-1,-1,0
NDUFA7,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,1,1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,2,0
NDUFA8,0,-1,-1,1,-1,0,-1,0,-1,-1,0,0,0,1,-1,0,-1,-1,1,-1,-1,-1,1,0,1,0,0,1,-1,0,0,0,1,0,0,1,1,-1,-1
NDUFA9,-1,0,1,0,1,-1,0,0,-1,-1,0,-1,0,1,-1,-1,-1,1,-1,-1,-1,0,1,-1,0,1,0,0,0,-1,0,-1,-1,0,1,-2,0,-1,0
NDUFAB1,1,0,1,-1,0,-1,0,0,-1,-1,0,0,0,0,1,-1,-1,-1,1,0,-1,1,-1,-1,1,-1,1,1,-1,1,-1,0,-1,0,0,0,-1,-1,-1
NDUFB1,-1,0,-1,-1,-1,1,0,0,-1,-1,0,-1,0,-1,1,0,-1,0,1,1,1,1,-1,1,-1,-1,-1,-1,0,-1,0,0,0,0,-1,1,-1,-1,1
NDUFB10,1,-1,1,-1,-1,-1,-1,0,-1,-1,0,0,0,0,-1,-1,-1,-1,1,-1,1,-1,1,0,1,-1,1,-1,-1,0,-1,0,-1,0,-1,-1,-1,-1,-1
NDUFB2,1,0,1,0,1,0,0,0,2,1,1,1,1,0,1,1,0,1,1,-1,0,2,1,1,1,1,1,0,1,1,1,-1,1,1,1,-1,1,1,1
NDUFB3,1,0,1,-1,0,-1,0,0,0,1,0,-1,0,1,0,0,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,0,1
NDUFB5,0,-1,0,0,1,1,0,0,1,1,-1,0,0,0,0,0,-1,1,0,1,1,0,-1,0,2,-1,0,1,1,1,1,0,1,0,0,2,1,1,1
NDUFB6,0,0,0,1,-1,-1,-1,0,0,-1,0,-1,0,1,-1,0,-1,-1,-1,-1,1,-1,-1,-1,-1,0,0,1,0,-1,-1,-1,1,0,-1,-1,1,-1,-1
NDUFB7,0,-1,-1,-1,-1,0,0,0,-1,0,0,0,-1,0,-1,0,1,-1,-1,-1,-1,1,-1,1,0,0,1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,0
NDUFB9,1,0,0,1,1,1,2,0,1,2,1,0,1,2,2,-2,-1,1,0,1,-1,-1,2,1,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1
NDUFC1,0,-1,0,-1,0,-1,0,0,0,-1,-1,0,0,-1,0,0,-1,0,0,0,0,-1,1,-1,-1,-1,0,-1,0,-1,-1,0,-1,0,-1,-1,0,-1,-1
NDUFS1,1,0,1,-1,0,-1,0,0,0,1,0,-1,0,1,-1,-1,0,0,1,1,0,0,-1,0,0,1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
NDUFS2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,-1,0,1,1,1,1,0,1,-1,0,1,1,0,1,0,0,0,-1,0,1,0,1,1,0,0
NDUFS3,1,0,0,0,0,-1,0,0,0,-1,-1,0,0,1,1,0,1,-1,-1,1,1,-1,-1,1,-1,1,0,-1,-1,-1,0,0,-1,0,1,1,1,-1,-1
NDUFS5,-1,-1,-1,1,0,-1,-1,0,0,1,-1,1,0,0,-1,-1,1,-1,-1,1,-1,0,-1,0,1,1,0,1,0,1,-1,0,0,0,-1,-1,1,1,0
NDUFS6,1,-1,-1,1,1,1,-1,0,1,1,0,1,-1,0,-1,1,1,1,1,-1,-1,-1,0,1,1,1,1,0,-1,0,1,-1,1,1,1,1,1,-1,0
NDUFS7,0,-1,-1,-1,-1,-1,-1,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,0,0,1,-1,-1,0,-1,-1,0,0,-1,-1,-1,-1,0
NDUFS8,-1,0,0,-1,0,0,-1,0,1,1,0,0,0,1,1,1,1,2,-1,1,1,0,1,1,1,1,-1,-1,-1,1,-1,2,-1,0,1,1,-1,-1,-1
NDUFV1,-1,0,0,-1,0,0,-1,0,1,1,0,0,0,1,1,1,1,2,-1,1,1,0,1,1,1,1,-1,-1,-1,1,-1,2,-1,0,1,1,-1,-1,-1
NDUFV2,-1,-1,0,0,1,1,0,0,0,1,-1,1,-1,0,-1,0,1,-1,0,1,1,-1,1,1,1,1,0,-1,0,-1,-1,0,-1,0,0,-1,1,-1,-1
NDUFV3,0,-1,-1,-1,-1,1,-1,0,-1,0,-1,1,-1,1,1,0,1,-1,-1,1,1,1,-1,0,1,-1,1,-1,-1,0,-1,0,1,0,-1,0,-1,-1,-1
NEDD4,0,1,0,-1,0,1,0,0,-1,-1,0,0,0,0,1,-1,-1,0,1,-1,0,-1,-1,-1,2,0,0,1,0,-1,0,0,-1,0,0,0,1,1,0
NEDD4L,-1,-1,0,0,-1,-1,0,0,0,1,-1,-1,-1,0,-1,-1,-1,-1,0,0,-1,-1,-1,0,1,-1,0,-1,-1,-1,-1,0,-1,0,-2,-1,-1,-2,-1
NEFH,-1,-1,0,-1,-1,-1,0,0,-1,1,0,-1,0,-1,-1,-1,0,-1,-1,-1,1,1,-1,-1,0,-1,1,0,-1,1,1,0,-1,0,-1,-1,-1,-1,1
NEFM,-1,0,0,1,0,1,0,0,-1,1,1,0,0,-1,-1,-1,-1,-1,-1,0,1,-1,-1,-1,-1,-1,0,1,0,-1,-1,1,0,0,0,-1,0,-1,1
NEO1,0,1,-1,-1,-1,0,0,0,-1,-1,-1,0,0,0,1,-1,-1,0,1,-1,-1,-1,-1,-1,2,0,0,1,-1,0,0,2,-1,0,0,0,1,1,-1
NEUROD1,1,0,1,-1,0,-1,0,-2,0,0,0,1,0,1,0,0,1,0,1,1,0,-1,-1,0,0,-1,0,1,0,1,-1,0,-1,0,1,-1,0,1,1
NEUROG3,0,0,1,0,1,0,-1,0,1,-1,0,1,0,-1,-1,0,0,0,1,1,0,1,0,1,-1,-1,-1,-1,-1,-1,-1,0,-1,0,1,-1,-1,-2,-1
