Drug A,Drug B,Cell Line Name,Score
Nilotinib,Tretinoin,OVCAR-3,-13.888888888888893
Nilotinib,Tretinoin,OVCAR-4,-8.888888888888891
Nilotinib,Tretinoin,PC-3,-6.888888888888888
Nilotinib,Tretinoin,RPMI-8226,2.7777777777777777
Nilotinib,Tretinoin,SF-268,-5.5555555555555545
Nilotinib,Tretinoin,SF-539,-0.8888888888888888
Nilotinib,Tretinoin,SK-OV-3,-7.888888888888887
Nilotinib,Tretinoin,SNB-75,-12.555555555555555
Nilotinib,Tretinoin,SW-620,-10.444444444444443
Nilotinib,Tretinoin,T-47D,1.6666666666666667
Nilotinib,Tretinoin,U251,-7.1111111111111125
Nilotinib,Tretinoin,UACC-257,-1.6666666666666667
Paclitaxel,Celecoxib,A498,4.777777777777779
Paclitaxel,Celecoxib,A549/ATCC,12.333333333333336
Paclitaxel,Celecoxib,BT-549,27.88888888888889
Paclitaxel,Celecoxib,DU-145,30.0
Paclitaxel,Celecoxib,HCT-116,13.444444444444445
Paclitaxel,Celecoxib,HS 578T,37.77777777777778
Paclitaxel,Celecoxib,IGROV1,17.444444444444443
Paclitaxel,Celecoxib,K-562,28.44444444444445
Paclitaxel,Celecoxib,KM12,17.444444444444443
Paclitaxel,Celecoxib,LOX IMVI,6.777777777777778
Paclitaxel,Celecoxib,MALME-3M,1.1111111111111112
Paclitaxel,Celecoxib,MDA-MB-231/ATCC,23.222222222222207
Paclitaxel,Celecoxib,MDA-MB-468,27.88888888888889
Paclitaxel,Celecoxib,NCI-H460,24.11111111111111
Paclitaxel,Celecoxib,NCI-H522,21.444444444444443
Paclitaxel,Celecoxib,OVCAR-3,26.11111111111111
Paclitaxel,Celecoxib,OVCAR-4,11.888888888888893
Paclitaxel,Celecoxib,OVCAR-8,20.22222222222221
Paclitaxel,Celecoxib,PC-3,9.444444444444443
Paclitaxel,Celecoxib,RPMI-8226,37.0
Paclitaxel,Celecoxib,SF-268,12.555555555555555
Paclitaxel,Celecoxib,SF-539,26.44444444444445
Paclitaxel,Celecoxib,SK-MEL-28,2.4444444444444446
Paclitaxel,Celecoxib,SK-MEL-5,27.555555555555557
Paclitaxel,Celecoxib,SNB-75,25.11111111111111
Paclitaxel,Celecoxib,SW-620,8.777777777777779
Paclitaxel,Celecoxib,T-47D,3.2222222222222223
Paclitaxel,Celecoxib,UACC-257,3.111111111111111
Paclitaxel,Celecoxib,UACC-62,28.88888888888889
Paclitaxel,Cladribine,A498,-2.6666666666666665
Paclitaxel,Cladribine,A549/ATCC,-4.888888888888889
Paclitaxel,Cladribine,BT-549,1.3333333333333333
Paclitaxel,Cladribine,DU-145,1.7777777777777777
Paclitaxel,Cladribine,HCT-116,-4.4444444444444455
Paclitaxel,Cladribine,HS 578T,9.444444444444443
Paclitaxel,Cladribine,IGROV1,1.6666666666666667
Paclitaxel,Cladribine,K-562,1.2222222222222223
Paclitaxel,Cladribine,KM12,2.2222222222222223
Paclitaxel,Cladribine,LOX IMVI,-4.111111111111111
Paclitaxel,Cladribine,MALME-3M,-2.1111111111111107
Paclitaxel,Cladribine,MDA-MB-231/ATCC,8.333333333333334
Paclitaxel,Cladribine,MDA-MB-468,8.333333333333334
Paclitaxel,Cladribine,NCI-H460,-3.2222222222222223
Paclitaxel,Cladribine,NCI-H522,0.6666666666666666
Paclitaxel,Cladribine,OVCAR-4,-12.333333333333336
Paclitaxel,Cladribine,OVCAR-8,-3.111111111111111
Paclitaxel,Cladribine,PC-3,-5.888888888888888
Paclitaxel,Cladribine,RPMI-8226,26.222222222222207
Paclitaxel,Cladribine,SF-268,-7.555555555555554
Paclitaxel,Cladribine,SF-539,3.888888888888889
Paclitaxel,Cladribine,SK-MEL-28,-10.222222222222221
Paclitaxel,Cladribine,SK-MEL-5,11.222222222222221
Paclitaxel,Cladribine,SNB-75,3.333333333333333
Paclitaxel,Cladribine,SW-620,-2.0
Paclitaxel,Cladribine,T-47D,-22.44444444444445
Paclitaxel,Cladribine,UACC-257,-9.333333333333334
Paclitaxel,Cladribine,UACC-62,4.111111111111111
Paclitaxel,Nilotinib,A498,4.777777777777779
Paclitaxel,Nilotinib,A549/ATCC,-2.7777777777777777
Paclitaxel,Nilotinib,BT-549,19.555555555555557
Paclitaxel,Nilotinib,DU-145,12.333333333333336
Paclitaxel,Nilotinib,HCT-116,1.3333333333333333
Paclitaxel,Nilotinib,HS 578T,29.0
Paclitaxel,Nilotinib,IGROV1,5.111111111111111
Paclitaxel,Nilotinib,K-562,23.0
Paclitaxel,Nilotinib,KM12,19.555555555555557
Paclitaxel,Nilotinib,LOX IMVI,3.333333333333333
Paclitaxel,Nilotinib,MALME-3M,-12.555555555555555
Paclitaxel,Nilotinib,MDA-MB-468,27.777777777777786
Paclitaxel,Nilotinib,NCI-H460,-4.333333333333333
Paclitaxel,Nilotinib,NCI-H522,9.333333333333334
Paclitaxel,Nilotinib,OVCAR-3,29.66666666666667
Paclitaxel,Nilotinib,OVCAR-4,-6.222222222222222
Paclitaxel,Nilotinib,OVCAR-8,19.33333333333333
Paclitaxel,Nilotinib,PC-3,-6.777777777777778
Paclitaxel,Nilotinib,RPMI-8226,48.22222222222222
Paclitaxel,Nilotinib,SF-268,-20.11111111111111
Paclitaxel,Nilotinib,SF-539,22.777777777777786
Paclitaxel,Nilotinib,SK-MEL-28,-10.111111111111107
Paclitaxel,Nilotinib,SK-MEL-5,8.333333333333334
Paclitaxel,Nilotinib,SNB-75,15.666666666666664
Paclitaxel,Nilotinib,SW-620,5.222222222222221
Paclitaxel,Nilotinib,T-47D,-21.11111111111111
Paclitaxel,Nilotinib,UACC-257,0.3333333333333333
Paclitaxel,Nilotinib,UACC-62,20.777777777777786
Paclitaxel,Sirolimus,A498,7.0
Paclitaxel,Sirolimus,A549/ATCC,3.4444444444444446
Paclitaxel,Sirolimus,BT-549,2.2222222222222223
Paclitaxel,Sirolimus,DU-145,5.0
Paclitaxel,Sirolimus,HCT-116,-5.111111111111111
Paclitaxel,Sirolimus,HS 578T,0.8888888888888888
Paclitaxel,Sirolimus,IGROV1,5.5555555555555545
Paclitaxel,Sirolimus,K-562,1.0
Paclitaxel,Sirolimus,KM12,11.888888888888893
Paclitaxel,Sirolimus,LOX IMVI,3.4444444444444446
Paclitaxel,Sirolimus,MALME-3M,8.777777777777779
Paclitaxel,Sirolimus,MDA-MB-231/ATCC,-6.1111111111111125
Paclitaxel,Sirolimus,MDA-MB-468,1.5555555555555556
Paclitaxel,Sirolimus,NCI-H460,13.222222222222221
Paclitaxel,Sirolimus,NCI-H522,0.6666666666666666
Paclitaxel,Sirolimus,OVCAR-3,13.333333333333336
Paclitaxel,Sirolimus,OVCAR-4,-2.555555555555556
Paclitaxel,Sirolimus,OVCAR-8,3.4444444444444446
Paclitaxel,Sirolimus,PC-3,5.5555555555555545
Paclitaxel,Sirolimus,RPMI-8226,-6.888888888888888
Paclitaxel,Sirolimus,SF-268,-0.6666666666666666
Paclitaxel,Sirolimus,SF-539,17.333333333333332
Paclitaxel,Sirolimus,SK-MEL-28,4.666666666666667
Paclitaxel,Sirolimus,SK-MEL-5,-10.666666666666666
Paclitaxel,Sirolimus,SNB-75,4.888888888888889
Paclitaxel,Sirolimus,SW-620,1.7777777777777777
Paclitaxel,Sirolimus,T-47D,-8.666666666666666
Paclitaxel,Sirolimus,UACC-257,4.2222222222222205
Paclitaxel,Sirolimus,UACC-62,-11.0
Paclitaxel,Tretinoin,A498,9.777777777777779
Paclitaxel,Tretinoin,A549/ATCC,14.888888888888893
Paclitaxel,Tretinoin,BT-549,38.111111111111114
Paclitaxel,Tretinoin,DU-145,40.55555555555557
Paclitaxel,Tretinoin,HCT-116,12.666666666666664
Paclitaxel,Tretinoin,HS 578T,38.111111111111114
Paclitaxel,Tretinoin,IGROV1,13.555555555555555
Paclitaxel,Tretinoin,K-562,31.33333333333333
Paclitaxel,Tretinoin,KM12,19.22222222222221
Paclitaxel,Tretinoin,LOX IMVI,12.333333333333336
Paclitaxel,Tretinoin,MALME-3M,19.88888888888889
Paclitaxel,Tretinoin,MDA-MB-231/ATCC,25.66666666666667
Paclitaxel,Tretinoin,MDA-MB-468,32.55555555555556
Paclitaxel,Tretinoin,NCI-H460,32.111111111111114
Paclitaxel,Tretinoin,NCI-H522,24.222222222222207
Paclitaxel,Tretinoin,OVCAR-3,25.555555555555557
Paclitaxel,Tretinoin,OVCAR-4,9.555555555555557
Paclitaxel,Tretinoin,OVCAR-8,24.88888888888889
Paclitaxel,Tretinoin,PC-3,17.666666666666668
Paclitaxel,Tretinoin,RPMI-8226,42.55555555555557
Paclitaxel,Tretinoin,SF-268,19.88888888888889
Paclitaxel,Tretinoin,SF-539,34.55555555555556
Paclitaxel,Tretinoin,SK-MEL-28,2.4444444444444446
Paclitaxel,Tretinoin,SK-MEL-5,17.444444444444443
Paclitaxel,Tretinoin,SNB-75,33.0
Paclitaxel,Tretinoin,SW-620,11.222222222222221
Paclitaxel,Tretinoin,T-47D,5.666666666666668
Paclitaxel,Tretinoin,UACC-257,10.111111111111107
Paclitaxel,Tretinoin,UACC-62,19.88888888888889
Romidepsin,Celecoxib,A498,-0.7777777777777778
Romidepsin,Celecoxib,A549/ATCC,11.111111111111107
Romidepsin,Celecoxib,BT-549,3.333333333333333
Romidepsin,Celecoxib,DU-145,-4.111111111111111
Romidepsin,Celecoxib,HCT-116,3.6666666666666665
Romidepsin,Celecoxib,HS 578T,-0.1111111111111111
Romidepsin,Celecoxib,IGROV1,9.555555555555557
Romidepsin,Celecoxib,K-562,-2.6666666666666665
Romidepsin,Celecoxib,LOX IMVI,-6.666666666666668
Romidepsin,Celecoxib,MALME-3M,-7.666666666666668
Romidepsin,Celecoxib,MDA-MB-231/ATCC,9.666666666666666
Romidepsin,Celecoxib,MDA-MB-468,2.4444444444444446
Romidepsin,Celecoxib,NCI-H460,1.4444444444444444
Romidepsin,Celecoxib,NCI-H522,-2.7777777777777777
Romidepsin,Celecoxib,OVCAR-3,-0.3333333333333333
Romidepsin,Celecoxib,OVCAR-4,-4.111111111111111
Romidepsin,Celecoxib,OVCAR-8,-1.0
Romidepsin,Celecoxib,PC-3,6.222222222222222
Romidepsin,Celecoxib,RPMI-8226,1.6666666666666667
Romidepsin,Celecoxib,SF-268,-0.7777777777777778
Romidepsin,Celecoxib,SF-539,1.4444444444444444
Romidepsin,Celecoxib,SK-MEL-28,-3.6666666666666665
Romidepsin,Celecoxib,SK-MEL-5,-8.0
Romidepsin,Celecoxib,SNB-75,-0.8888888888888888
Romidepsin,Celecoxib,SW-620,-2.4444444444444446
Romidepsin,Celecoxib,T-47D,0.1111111111111111
Romidepsin,Celecoxib,UACC-257,-6.222222222222222
Romidepsin,Celecoxib,UACC-62,-1.3333333333333333
Romidepsin,Cladribine,A498,-1.8888888888888888
Romidepsin,Cladribine,BT-549,1.8888888888888888
Romidepsin,Cladribine,DU-145,3.2222222222222223
Romidepsin,Cladribine,HS 578T,5.222222222222221
Romidepsin,Cladribine,IGROV1,-3.4444444444444446
Romidepsin,Cladribine,K-562,-3.4444444444444446
Romidepsin,Cladribine,KM12,0.5555555555555556
Romidepsin,Cladribine,LOX IMVI,-4.5555555555555545
Romidepsin,Cladribine,MALME-3M,6.1111111111111125
Romidepsin,Cladribine,MDA-MB-231/ATCC,8.888888888888891
Romidepsin,Cladribine,MDA-MB-468,-1.1111111111111112
Romidepsin,Cladribine,NCI-H460,-0.5555555555555556
Romidepsin,Cladribine,NCI-H522,-2.1111111111111107
Romidepsin,Cladribine,OVCAR-3,-0.6666666666666666
Romidepsin,Cladribine,OVCAR-4,-0.8888888888888888
Romidepsin,Cladribine,OVCAR-8,11.222222222222221
Romidepsin,Cladribine,RPMI-8226,-6.888888888888888
Romidepsin,Cladribine,SF-268,-3.111111111111111
Romidepsin,Cladribine,SF-539,5.333333333333333
Romidepsin,Cladribine,SK-MEL-28,4.333333333333333
Romidepsin,Cladribine,SK-MEL-5,8.777777777777779
Romidepsin,Cladribine,SNB-75,1.3333333333333333
Romidepsin,Cladribine,SW-620,-2.333333333333333
Romidepsin,Cladribine,UACC-257,-1.7777777777777777
Romidepsin,Cladribine,UACC-62,-4.777777777777779
Romidepsin,Docetaxel,A498,1.0
Romidepsin,Docetaxel,A549/ATCC,9.666666666666666
Romidepsin,Docetaxel,BT-549,-2.2222222222222223
Romidepsin,Docetaxel,DU-145,-6.1111111111111125
Romidepsin,Docetaxel,HCT-116,8.444444444444445
Romidepsin,Docetaxel,HS 578T,3.0
Romidepsin,Docetaxel,IGROV1,3.4444444444444446
Romidepsin,Docetaxel,K-562,-0.8888888888888888
Romidepsin,Docetaxel,KM12,0.4444444444444444
Romidepsin,Docetaxel,LOX IMVI,-1.0
Romidepsin,Docetaxel,MALME-3M,2.555555555555556
Romidepsin,Docetaxel,MDA-MB-231/ATCC,-1.6666666666666667
Romidepsin,Docetaxel,MDA-MB-468,-3.111111111111111
Romidepsin,Docetaxel,NCI-H460,1.5555555555555556
Romidepsin,Docetaxel,NCI-H522,-3.333333333333333
Romidepsin,Docetaxel,OVCAR-3,-1.5555555555555556
Romidepsin,Docetaxel,OVCAR-4,0.7777777777777778
Romidepsin,Docetaxel,OVCAR-8,-0.6666666666666666
Romidepsin,Docetaxel,PC-3,5.666666666666668
Romidepsin,Docetaxel,RPMI-8226,4.666666666666667
Romidepsin,Docetaxel,SF-268,-2.2222222222222223
Romidepsin,Docetaxel,SF-539,1.5555555555555556
Romidepsin,Docetaxel,SK-MEL-28,4.4444444444444455
Romidepsin,Docetaxel,SK-MEL-5,-1.4444444444444444
Romidepsin,Docetaxel,SNB-75,-3.7777777777777777
Romidepsin,Docetaxel,SW-620,0.3333333333333333
Romidepsin,Docetaxel,T-47D,-1.7777777777777777
Romidepsin,Docetaxel,UACC-257,2.6666666666666665
Romidepsin,Docetaxel,UACC-62,-5.888888888888888
Romidepsin,Nilotinib,A498,-6.666666666666668
Romidepsin,Nilotinib,A549/ATCC,-8.444444444444445
Romidepsin,Nilotinib,BT-549,-2.4444444444444446
Romidepsin,Nilotinib,DU-145,-11.333333333333336
Romidepsin,Nilotinib,HCT-116,-4.4444444444444455
Romidepsin,Nilotinib,HS 578T,-0.3333333333333333
Romidepsin,Nilotinib,IGROV1,0.8888888888888888
Romidepsin,Nilotinib,KM12,-7.888888888888887
Romidepsin,Nilotinib,LOX IMVI,-9.666666666666666
Romidepsin,Nilotinib,MALME-3M,-5.5555555555555545
Romidepsin,Nilotinib,MDA-MB-231/ATCC,-4.888888888888889
Romidepsin,Nilotinib,MDA-MB-468,-5.5555555555555545
Romidepsin,Nilotinib,NCI-H460,-4.5555555555555545
Romidepsin,Nilotinib,NCI-H522,-8.666666666666666
Romidepsin,Nilotinib,OVCAR-3,-13.666666666666664
Romidepsin,Nilotinib,OVCAR-4,-10.444444444444443
Romidepsin,Nilotinib,OVCAR-8,-11.333333333333336
Romidepsin,Nilotinib,PC-3,-8.333333333333334
Romidepsin,Nilotinib,RPMI-8226,-0.1111111111111111
Romidepsin,Nilotinib,SF-268,-20.555555555555557
Romidepsin,Nilotinib,SF-539,-5.777777777777778
Romidepsin,Nilotinib,SK-MEL-28,-7.777777777777778
Romidepsin,Nilotinib,SK-MEL-5,-16.666666666666668
Romidepsin,Nilotinib,SNB-75,-3.0
Romidepsin,Nilotinib,SW-620,2.333333333333333
Romidepsin,Nilotinib,T-47D,-18.88888888888889
Romidepsin,Nilotinib,UACC-257,-0.1111111111111111
Romidepsin,Nilotinib,UACC-62,-15.888888888888893
Romidepsin,Paclitaxel,A498,-8.888888888888891
Romidepsin,Paclitaxel,A549/ATCC,0.1111111111111111
Romidepsin,Paclitaxel,BT-549,0.5555555555555556
Romidepsin,Paclitaxel,DU-145,5.0
Romidepsin,Paclitaxel,HCT-116,0.6666666666666666
Romidepsin,Paclitaxel,HS 578T,-6.5555555555555545
Romidepsin,Paclitaxel,IGROV1,-2.555555555555556
Romidepsin,Paclitaxel,K-562,-4.4444444444444455
Romidepsin,Paclitaxel,KM12,4.777777777777779
Romidepsin,Paclitaxel,LOX IMVI,-2.333333333333333
Romidepsin,Paclitaxel,MALME-3M,5.4444444444444455
Romidepsin,Paclitaxel,MDA-MB-231/ATCC,1.5555555555555556
Romidepsin,Paclitaxel,MDA-MB-468,-6.333333333333332
Romidepsin,Paclitaxel,NCI-H460,-2.888888888888889
Romidepsin,Paclitaxel,NCI-H522,-2.6666666666666665
Romidepsin,Paclitaxel,OVCAR-3,-8.11111111111111
Romidepsin,Paclitaxel,OVCAR-4,-4.2222222222222205
Romidepsin,Paclitaxel,PC-3,5.888888888888888
Romidepsin,Paclitaxel,RPMI-8226,-4.0
Romidepsin,Paclitaxel,SF-268,5.222222222222221
Romidepsin,Paclitaxel,SF-539,0.4444444444444444
Romidepsin,Paclitaxel,SK-MEL-28,1.4444444444444444
Romidepsin,Paclitaxel,SK-MEL-5,-4.666666666666667
Romidepsin,Paclitaxel,SNB-75,-2.7777777777777777
Romidepsin,Paclitaxel,SW-620,4.0
Romidepsin,Paclitaxel,T-47D,-2.333333333333333
Romidepsin,Paclitaxel,UACC-257,3.111111111111111
Romidepsin,Paclitaxel,UACC-62,-8.333333333333334
Romidepsin,Sirolimus,A498,1.4444444444444444
Romidepsin,Sirolimus,A549/ATCC,3.555555555555556
Romidepsin,Sirolimus,BT-549,0.4444444444444444
Romidepsin,Sirolimus,DU-145,-4.4444444444444455
Romidepsin,Sirolimus,HCT-116,4.333333333333333
Romidepsin,Sirolimus,HS 578T,3.0
Romidepsin,Sirolimus,IGROV1,-3.555555555555556
Romidepsin,Sirolimus,K-562,-3.0
Romidepsin,Sirolimus,KM12,0.3333333333333333
Romidepsin,Sirolimus,LOX IMVI,-4.666666666666667
Romidepsin,Sirolimus,MALME-3M,0.2222222222222222
Romidepsin,Sirolimus,MDA-MB-231/ATCC,7.222222222222222
Romidepsin,Sirolimus,MDA-MB-468,0.8888888888888888
Romidepsin,Sirolimus,NCI-H460,-1.0
Romidepsin,Sirolimus,NCI-H522,3.555555555555556
Romidepsin,Sirolimus,OVCAR-4,-0.5555555555555556
Romidepsin,Sirolimus,OVCAR-8,-2.2222222222222223
Romidepsin,Sirolimus,PC-3,-0.2222222222222222
Romidepsin,Sirolimus,RPMI-8226,4.2222222222222205
Romidepsin,Sirolimus,SF-268,-8.333333333333334
Romidepsin,Sirolimus,SF-539,-1.0
Romidepsin,Sirolimus,SK-MEL-28,4.2222222222222205
Romidepsin,Sirolimus,SK-MEL-5,1.7777777777777777
Romidepsin,Sirolimus,SNB-75,-0.2222222222222222
Romidepsin,Sirolimus,SW-620,1.3333333333333333
Romidepsin,Sirolimus,T-47D,-7.555555555555554
Romidepsin,Sirolimus,UACC-257,1.3333333333333333
Romidepsin,Sirolimus,UACC-62,-6.888888888888888
Romidepsin,Tretinoin,A498,0.0
Romidepsin,Tretinoin,A549/ATCC,15.0
Romidepsin,Tretinoin,BT-549,3.555555555555556
Romidepsin,Tretinoin,DU-145,-3.0
Romidepsin,Tretinoin,HCT-116,7.333333333333332
Romidepsin,Tretinoin,HS 578T,1.3333333333333333
Romidepsin,Tretinoin,IGROV1,3.4444444444444446
Romidepsin,Tretinoin,K-562,0.4444444444444444
Romidepsin,Tretinoin,KM12,1.2222222222222223
Romidepsin,Tretinoin,LOX IMVI,-5.333333333333333
Romidepsin,Tretinoin,MALME-3M,0.4444444444444444
Romidepsin,Tretinoin,MDA-MB-231/ATCC,-1.7777777777777777
Romidepsin,Tretinoin,MDA-MB-468,-1.2222222222222223
Romidepsin,Tretinoin,NCI-H460,2.2222222222222223
Romidepsin,Tretinoin,NCI-H522,-5.333333333333333
Romidepsin,Tretinoin,OVCAR-3,-2.888888888888889
Romidepsin,Tretinoin,OVCAR-4,-2.888888888888889
Romidepsin,Tretinoin,OVCAR-8,-6.666666666666668
Romidepsin,Tretinoin,PC-3,3.333333333333333
Romidepsin,Tretinoin,RPMI-8226,-5.4444444444444455
Romidepsin,Tretinoin,SF-268,-0.6666666666666666
Romidepsin,Tretinoin,SF-539,7.333333333333332
Romidepsin,Tretinoin,SK-MEL-28,-5.111111111111111
Romidepsin,Tretinoin,SK-MEL-5,-5.111111111111111
Romidepsin,Tretinoin,SNB-75,1.6666666666666667
Romidepsin,Tretinoin,SW-620,-5.888888888888888
Romidepsin,Tretinoin,T-47D,2.888888888888889
Romidepsin,Tretinoin,UACC-257,3.555555555555556
Romidepsin,Tretinoin,UACC-62,-7.333333333333332
Sirolimus,Celecoxib,A498,2.0
Sirolimus,Celecoxib,A549/ATCC,3.0
Sirolimus,Celecoxib,ACHN,5.0
Sirolimus,Celecoxib,BT-549,-11.0
Sirolimus,Celecoxib,DU-145,-1.8888888888888888
Sirolimus,Celecoxib,HCT-116,-0.7777777777777778
Sirolimus,Celecoxib,HOP-92,-8.888888888888891
Sirolimus,Celecoxib,HS 578T,9.666666666666666
Sirolimus,Celecoxib,IGROV1,4.777777777777779
Sirolimus,Celecoxib,K-562,4.777777777777779
Sirolimus,Celecoxib,KM12,0.8888888888888888
Sirolimus,Celecoxib,LOX IMVI,2.2222222222222223
Sirolimus,Celecoxib,MALME-3M,9.222222222222221
Sirolimus,Celecoxib,MCF7,5.777777777777778
Sirolimus,Celecoxib,MDA-MB-231/ATCC,15.111111111111107
Sirolimus,Celecoxib,MDA-MB-468,20.11111111111111
Sirolimus,Celecoxib,NCI-H23,-3.333333333333333
Sirolimus,Celecoxib,NCI-H460,-1.4444444444444444
Sirolimus,Celecoxib,NCI-H522,1.6666666666666667
Sirolimus,Celecoxib,OVCAR-3,4.4444444444444455
Sirolimus,Celecoxib,OVCAR-4,3.0
Sirolimus,Celecoxib,PC-3,7.222222222222222
Sirolimus,Celecoxib,RPMI-8226,5.222222222222221
Sirolimus,Celecoxib,SF-268,-0.5555555555555556
Sirolimus,Celecoxib,SF-295,2.1111111111111107
Sirolimus,Celecoxib,SF-539,-1.4444444444444444
Sirolimus,Celecoxib,SK-OV-3,4.4444444444444455
Sirolimus,Celecoxib,SNB-75,6.333333333333332
Sirolimus,Celecoxib,SW-620,-0.1111111111111111
Sirolimus,Celecoxib,T-47D,2.888888888888889
Sirolimus,Celecoxib,U251,1.0
Sirolimus,Celecoxib,UACC-257,-4.5555555555555545
Sirolimus,Cladribine,786-0,2.2222222222222223
Sirolimus,Cladribine,A498,-6.666666666666668
Sirolimus,Cladribine,A549/ATCC,-6.1111111111111125
Sirolimus,Cladribine,ACHN,-4.0
Sirolimus,Cladribine,BT-549,1.5555555555555556
Sirolimus,Cladribine,DU-145,-12.777777777777779
Sirolimus,Cladribine,HCT-116,-4.2222222222222205
Sirolimus,Cladribine,HOP-92,-6.888888888888888
Sirolimus,Cladribine,HS 578T,-10.888888888888893
Sirolimus,Cladribine,IGROV1,-6.777777777777778
Sirolimus,Cladribine,K-562,-2.1111111111111107
Sirolimus,Cladribine,KM12,-5.4444444444444455
Sirolimus,Cladribine,LOX IMVI,-6.666666666666668
Sirolimus,Cladribine,MALME-3M,4.5555555555555545
Sirolimus,Cladribine,MCF7,-8.666666666666666
Sirolimus,Cladribine,MDA-MB-231/ATCC,1.8888888888888888
Sirolimus,Cladribine,MDA-MB-468,-4.666666666666667
Sirolimus,Cladribine,NCI-H23,-7.4444444444444455
Sirolimus,Cladribine,NCI-H460,-2.2222222222222223
Sirolimus,Cladribine,NCI-H522,-7.666666666666668
Sirolimus,Cladribine,OVCAR-3,-10.222222222222221
Sirolimus,Cladribine,OVCAR-4,-5.0
Sirolimus,Cladribine,PC-3,-2.888888888888889
Sirolimus,Cladribine,RPMI-8226,-5.222222222222221
Sirolimus,Cladribine,SF-268,-3.111111111111111
Sirolimus,Cladribine,SF-295,-18.11111111111111
Sirolimus,Cladribine,SF-539,1.2222222222222223
Sirolimus,Cladribine,SK-OV-3,-2.555555555555556
Sirolimus,Cladribine,SNB-75,-1.3333333333333333
Sirolimus,Cladribine,SW-620,-2.4444444444444446
Sirolimus,Cladribine,T-47D,-10.777777777777779
Sirolimus,Cladribine,U251,-9.222222222222221
Sirolimus,Cladribine,UACC-257,-4.2222222222222205
Sirolimus,Mitotane,786-0,-7.222222222222222
Sirolimus,Mitotane,A498,0.8888888888888888
Sirolimus,Mitotane,A549/ATCC,6.777777777777778
Sirolimus,Mitotane,ACHN,9.444444444444443
Sirolimus,Mitotane,BT-549,0.4444444444444444
Sirolimus,Mitotane,DU-145,-1.1111111111111112
Sirolimus,Mitotane,HCT-116,0.8888888888888888
Sirolimus,Mitotane,HOP-92,-6.5555555555555545
Sirolimus,Mitotane,HS 578T,2.4444444444444446
Sirolimus,Mitotane,IGROV1,14.666666666666664
Sirolimus,Mitotane,K-562,0.0
Sirolimus,Mitotane,KM12,3.0
Sirolimus,Mitotane,LOX IMVI,-2.333333333333333
Sirolimus,Mitotane,MALME-3M,9.666666666666666
Sirolimus,Mitotane,MCF7,-4.5555555555555545
Sirolimus,Mitotane,MDA-MB-231/ATCC,-0.7777777777777778
Sirolimus,Mitotane,MDA-MB-468,10.0
Sirolimus,Mitotane,NCI-H23,3.4444444444444446
Sirolimus,Mitotane,NCI-H460,1.7777777777777777
Sirolimus,Mitotane,NCI-H522,-9.666666666666666
Sirolimus,Mitotane,OVCAR-3,-7.666666666666668
Sirolimus,Mitotane,OVCAR-4,7.0
Sirolimus,Mitotane,PC-3,3.111111111111111
Sirolimus,Mitotane,RPMI-8226,7.1111111111111125
Sirolimus,Mitotane,SF-268,1.1111111111111112
Sirolimus,Mitotane,SF-295,9.333333333333334
Sirolimus,Mitotane,SF-539,1.7777777777777777
Sirolimus,Mitotane,SK-OV-3,6.777777777777778
Sirolimus,Mitotane,SNB-75,-0.3333333333333333
Sirolimus,Mitotane,SW-620,7.888888888888887
Sirolimus,Mitotane,T-47D,2.0
Sirolimus,Mitotane,U251,5.222222222222221
Sirolimus,Mitotane,UACC-257,-5.666666666666668
Sirolimus,Nilotinib,A498,1.2222222222222223
Sirolimus,Nilotinib,A549/ATCC,-10.777777777777779
Sirolimus,Nilotinib,ACHN,-5.333333333333333
Sirolimus,Nilotinib,BT-549,-2.7777777777777777
Sirolimus,Nilotinib,DU-145,-4.333333333333333
Sirolimus,Nilotinib,HCT-116,-7.888888888888887
Sirolimus,Nilotinib,HS 578T,-6.333333333333332
Sirolimus,Nilotinib,IGROV1,-17.88888888888889
Sirolimus,Nilotinib,K-562,31.44444444444445
Sirolimus,Nilotinib,KM12,-6.1111111111111125
Sirolimus,Nilotinib,LOX IMVI,-0.8888888888888888
Sirolimus,Nilotinib,MALME-3M,-20.555555555555557
Sirolimus,Nilotinib,MCF7,-3.888888888888889
Sirolimus,Nilotinib,MDA-MB-231/ATCC,-14.555555555555555
Sirolimus,Nilotinib,MDA-MB-468,1.4444444444444444
Sirolimus,Nilotinib,NCI-H23,-5.333333333333333
Sirolimus,Nilotinib,NCI-H460,-5.5555555555555545
Sirolimus,Nilotinib,OVCAR-3,2.6666666666666665
Sirolimus,Nilotinib,OVCAR-4,0.4444444444444444
Sirolimus,Nilotinib,PC-3,-13.666666666666664
Sirolimus,Nilotinib,RPMI-8226,10.777777777777779
Sirolimus,Nilotinib,SF-268,-10.111111111111107
Sirolimus,Nilotinib,SF-539,-4.2222222222222205
Sirolimus,Nilotinib,SK-OV-3,3.111111111111111
Sirolimus,Nilotinib,SNB-75,-5.777777777777778
Sirolimus,Nilotinib,SW-620,2.4444444444444446
Sirolimus,Nilotinib,T-47D,-22.555555555555557
Sirolimus,Nilotinib,U251,0.2222222222222222
Sirolimus,Nilotinib,UACC-257,-4.4444444444444455
Sirolimus,Tretinoin,A498,7.222222222222222
Sirolimus,Tretinoin,A549/ATCC,4.777777777777779
Sirolimus,Tretinoin,ACHN,5.888888888888888
