src,dest
GNAL,ADCY8
GNAL,ADCY9
GNAO1,ADCY1
GNAO1,ADCY2
GNAO1,ADCY3
GNAO1,ADCY4
GNAO1,ADCY5
GNAO1,ADCY6
GNAO1,ADCY7
GNAO1,ADCY8
GNAO1,ADCY9
GNAO1,CACNA1A
GNAO1,CACNA1B
GNAO1,CACNA1C
GNAO1,CACNA1D
GNAO1,DVL1
GNAO1,DVL3
GNAO1,GNB1
GNAO1,GNB2
GNAO1,GNB3
GNAO1,GNB4
GNAO1,GNB5
GNAO1,GNG10
GNAO1,GNG11
GNAO1,GNG13
GNAO1,GNG4
GNAO1,GNG5
GNAO1,GNG7
GNAO1,GNG8
GNAO1,GNGT2
GNAO1,IL12A
GNAO1,IL12B
GNAO1,JMJD7-PLA2G4B
GNAO1,KCNJ3
GNAO1,KCNJ5
GNAO1,KCNJ6
GNAO1,MAPK1
GNAO1,MAPK11
GNAO1,MAPK12
GNAO1,MAPK13
GNAO1,MAPK14
GNAO1,MAPK3
GNAO1,MAPK8
GNAO1,MAPK9
GNAO1,PIK3CA
GNAO1,PIK3CD
GNAO1,PIK3R1
GNAO1,PIK3R2
GNAO1,PIK3R3
GNAO1,PIK3R5
GNAO1,PLA2G4B
GNAO1,PLA2G4F
GNAO1,PLCB1
GNAO1,PLCB2
GNAO1,PLCB3
GNAO1,PLCB4
GNAO1,SRC
GNAQ,DVL1
GNAQ,DVL3
GNAQ,HRAS
GNAQ,JMJD7-PLA2G4B
GNAQ,KCNJ12
GNAQ,KCNJ2
GNAQ,KCNJ4
GNAQ,KCNK2
GNAQ,KRAS
GNAQ,MRAS
GNAQ,PLA2G12A
GNAQ,PLA2G2E
GNAQ,PLA2G4B
GNAQ,PLA2G4F
GNAQ,PLA2G6
GNAQ,PLCB1
GNAQ,PLCB2
GNAQ,PLCB3
GNAQ,PLCB4
GNAQ,PLCG1
GNAQ,PLCG2
GNAQ,PRKAA1
GNAQ,PRKAA2
GNAQ,PRKAB1
GNAQ,PRKAB2
GNAQ,PRKAG1
GNAQ,PRKAG2
GNAQ,PRKAG3
GNAQ,RRAS
GNAQ,RRAS2
GNAS,ADCY1
GNAS,ADCY2
GNAS,ADCY3
GNAS,ADCY4
GNAS,ADCY5
GNAS,ADCY6
GNAS,ADCY7
GNAS,ADCY8
GNAS,ADCY9
GNAS,GNB1
GNAS,GNB2
GNAS,GNB3
GNAS,GNB4
GNAS,GNB5
GNAS,GNG10
GNAS,GNG11
GNAS,GNG13
GNAS,GNG4
GNAS,GNG5
GNAS,GNG7
GNAS,GNG8
GNAS,GNGT2
GNAS,JMJD7-PLA2G4B
GNAS,PLA2G4B
GNAS,PLA2G4F
GNAS,SRC
GNAT1,PDE6B
GNAT1,PDE6G
GNAZ,JMJD7-PLA2G4B
GNAZ,PLA2G4B
GNAZ,PLA2G4F
GNB1,ADCY1
GNB1,ADCY2
GNB1,ADCY3
GNB1,ADCY4
GNB1,ADCY5
GNB1,ADCY6
GNB1,ADCY7
GNB1,ADCY8
GNB1,ADCY9
GNB1,CACNA1A
GNB1,CACNA1B
GNB1,CACNA1C
GNB1,CACNA1D
GNB1,CAMK4
GNB1,GNB2
GNB1,GNB3
GNB1,GNB4
GNB1,GNG10
GNB1,GNG11
GNB1,GNG13
GNB1,GNG4
GNB1,GNG5
GNB1,GNG7
GNB1,GNG8
GNB1,GNGT2
GNB1,HRAS
GNB1,KCNJ3
GNB1,KCNJ5
GNB1,KCNJ6
GNB1,KRAS
GNB1,LPAR2
GNB1,LPAR5
GNB1,MAPK1
GNB1,MAPK11
GNB1,MAPK12
GNB1,MAPK13
GNB1,MAPK14
GNB1,MAPK3
GNB1,MAPK8
GNB1,MAPK9
GNB1,MRAS
GNB1,PDE6B
GNB1,PDE6G
GNB1,PIK3CA
GNB1,PIK3CD
GNB1,PIK3R1
GNB1,PIK3R2
GNB1,PIK3R3
GNB1,PIK3R5
GNB1,PLCB1
GNB1,PLCB2
GNB1,PLCB3
GNB1,PLCB4
GNB1,PREX1
GNB1,PRKAA1
GNB1,PRKAA2
GNB1,PRKAB1
GNB1,PRKAB2
GNB1,PRKAG1
GNB1,PRKAG2
GNB1,PRKAG3
GNB1,PRKCE
GNB1,RAC1
GNB1,RAC3
GNB1,RASGRF1
GNB1,RASGRF2
GNB1,RHOA
GNB1,RRAS
GNB1,RRAS2
GNB2,ADCY1
GNB2,ADCY2
GNB2,ADCY3
GNB2,ADCY4
GNB2,ADCY5
GNB2,ADCY6
GNB2,ADCY7
GNB2,ADCY8
GNB2,ADCY9
GNB2,CACNA1A
GNB2,CACNA1B
GNB2,CACNA1C
GNB2,CACNA1D
GNB2,CAMK4
GNB2,GNB3
GNB2,GNB4
GNB2,GNG10
GNB2,GNG11
GNB2,GNG13
GNB2,GNG4
GNB2,GNG5
GNB2,GNG7
GNB2,GNG8
GNB2,GNGT2
GNB2,HRAS
GNB2,KCNJ3
GNB2,KCNJ5
GNB2,KCNJ6
GNB2,KRAS
GNB2,LPAR2
GNB2,LPAR5
GNB2,MAPK1
GNB2,MAPK11
GNB2,MAPK12
GNB2,MAPK13
GNB2,MAPK14
GNB2,MAPK3
GNB2,MAPK8
GNB2,MAPK9
GNB2,MRAS
GNB2,PIK3CA
GNB2,PIK3CD
GNB2,PIK3R1
GNB2,PIK3R2
GNB2,PIK3R3
GNB2,PIK3R5
GNB2,PLCB1
GNB2,PLCB2
GNB2,PLCB3
GNB2,PLCB4
GNB2,PREX1
GNB2,PRKAA1
GNB2,PRKAA2
GNB2,PRKAB1
GNB2,PRKAB2
GNB2,PRKAG1
GNB2,PRKAG2
GNB2,PRKAG3
GNB2,PRKCE
GNB2,RAC1
GNB2,RAC3
GNB2,RASGRF1
GNB2,RASGRF2
GNB2,RHOA
GNB2,RRAS
GNB2,RRAS2
GNB3,ADCY1
GNB3,ADCY2
GNB3,ADCY3
GNB3,ADCY4
GNB3,ADCY5
GNB3,ADCY6
GNB3,ADCY7
GNB3,ADCY8
GNB3,ADCY9
GNB3,CACNA1A
GNB3,CACNA1B
GNB3,CACNA1C
GNB3,CACNA1D
GNB3,CAMK4
GNB3,GNB4
GNB3,GNG10
GNB3,GNG11
GNB3,GNG13
GNB3,GNG4
GNB3,GNG5
GNB3,GNG7
GNB3,GNG8
GNB3,GNGT2
GNB3,HRAS
GNB3,KCNJ3
GNB3,KCNJ5
GNB3,KCNJ6
GNB3,KRAS
GNB3,LPAR2
GNB3,LPAR5
GNB3,MAPK1
GNB3,MAPK11
GNB3,MAPK12
GNB3,MAPK13
GNB3,MAPK14
GNB3,MAPK3
GNB3,MAPK8
GNB3,MAPK9
GNB3,MRAS
GNB3,PDE1B
GNB3,PDE1C
GNB3,PIK3CA
GNB3,PIK3CD
GNB3,PIK3R1
GNB3,PIK3R2
GNB3,PIK3R3
GNB3,PIK3R5
GNB3,PLCB1
GNB3,PLCB2
GNB3,PLCB3
GNB3,PLCB4
GNB3,PREX1
GNB3,PRKAA1
GNB3,PRKAA2
GNB3,PRKAB1
GNB3,PRKAB2
GNB3,PRKAG1
GNB3,PRKAG2
GNB3,PRKAG3
GNB3,PRKCE
GNB3,RAC1
GNB3,RAC3
GNB3,RASGRF1
GNB3,RASGRF2
GNB3,RHOA
GNB3,RRAS
GNB3,RRAS2
GNB4,ADCY1
GNB4,ADCY2
GNB4,ADCY3
GNB4,ADCY4
GNB4,ADCY5
GNB4,ADCY6
GNB4,ADCY7
GNB4,ADCY8
GNB4,ADCY9
GNB4,CACNA1A
GNB4,CACNA1B
GNB4,CACNA1C
GNB4,CACNA1D
GNB4,CAMK4
GNB4,GNG8
GNB4,HRAS
GNB4,KCNJ3
GNB4,KCNJ5
GNB4,KCNJ6
GNB4,KRAS
GNB4,LPAR2
GNB4,MAPK1
GNB4,MAPK11
GNB4,MAPK12
GNB4,MAPK13
GNB4,MAPK14
GNB4,MAPK3
GNB4,MAPK8
GNB4,MAPK9
GNB4,MRAS
GNB4,PIK3CA
GNB4,PIK3CD
GNB4,PIK3R1
GNB4,PIK3R2
GNB4,PIK3R3
GNB4,PIK3R5
GNB4,PLCB1
GNB4,PLCB2
GNB4,PLCB3
GNB4,PLCB4
GNB4,PREX1
GNB4,PRKAA1
GNB4,PRKAA2
GNB4,PRKAB1
GNB4,PRKAB2
GNB4,PRKAG1
GNB4,PRKAG2
GNB4,PRKAG3
GNB4,PRKCE
GNB4,RAC1
GNB4,RAC3
GNB4,RASGRF1
GNB4,RASGRF2
GNB4,RHOA
GNB4,RRAS
GNB4,RRAS2
GNB5,ADCY1
GNB5,ADCY2
GNB5,ADCY3
GNB5,ADCY4
GNB5,ADCY5
GNB5,ADCY6
GNB5,ADCY7
GNB5,ADCY8
GNB5,ADCY9
GNB5,CACNA1A
GNB5,CACNA1B
GNB5,CACNA1C
GNB5,CACNA1D
GNB5,CAMK4
GNB5,CHRM1
GNB5,F2R
GNB5,GNB1
GNB5,GNB2
GNB5,GNB3
GNB5,GNB4
GNB5,GNG10
GNB5,GNG11
GNB5,GNG13
GNB5,GNG4
GNB5,GNG5
GNB5,GNG7
GNB5,GNG8
GNB5,GNGT2
GNB5,HRAS
GNB5,KCNJ3
GNB5,KCNJ5
GNB5,KCNJ6
GNB5,KRAS
GNB5,LPAR1
GNB5,LPAR2
GNB5,LPAR3
GNB5,LPAR5
GNB5,MAPK1
GNB5,MAPK11
GNB5,MAPK12
GNB5,MAPK13
GNB5,MAPK14
GNB5,MAPK3
GNB5,MAPK8
GNB5,MAPK9
GNB5,MRAS
GNB5,PIK3CA
GNB5,PIK3CD
GNB5,PIK3R1
GNB5,PIK3R2
GNB5,PIK3R3
GNB5,PIK3R5
GNB5,PLCB1
GNB5,PLCB2
GNB5,PLCB3
GNB5,PLCB4
GNB5,PREX1
GNB5,PRKAA1
GNB5,PRKAA2
GNB5,PRKAB1
GNB5,PRKAB2
GNB5,PRKAG1
GNB5,PRKAG2
GNB5,PRKAG3
GNB5,PRKCE
GNB5,RAC1
GNB5,RAC3
GNB5,RASGRF1
GNB5,RASGRF2
GNB5,RHOA
GNB5,RRAS
GNB5,RRAS2
GNG10,ADCY1
GNG10,ADCY2
GNG10,ADCY3
GNG10,ADCY4
GNG10,ADCY5
GNG10,ADCY6
GNG10,ADCY7
GNG10,ADCY8
GNG10,ADCY9
GNG10,CACNA1A
GNG10,CACNA1B
GNG10,CACNA1C
GNG10,CACNA1D
GNG10,CAMK4
GNG10,GNB4
GNG10,GNG11
GNG10,GNG13
GNG10,GNG8
GNG10,GNGT2
GNG10,HRAS
GNG10,KCNJ3
GNG10,KCNJ5
GNG10,KCNJ6
GNG10,KRAS
GNG10,LPAR2
GNG10,LPAR5
GNG10,MAPK1
GNG10,MAPK11
GNG10,MAPK12
GNG10,MAPK13
GNG10,MAPK14
GNG10,MAPK3
GNG10,MAPK8
GNG10,MAPK9
GNG10,MRAS
GNG10,PIK3CA
GNG10,PIK3CD
GNG10,PIK3R1
GNG10,PIK3R2
GNG10,PIK3R3
GNG10,PIK3R5
GNG10,PLCB1
GNG10,PLCB2
GNG10,PLCB3
GNG10,PLCB4
GNG10,PREX1
GNG10,PRKAA1
GNG10,PRKAA2
GNG10,PRKAB1
GNG10,PRKAB2
GNG10,PRKAG1
GNG10,PRKAG2
GNG10,PRKAG3
GNG10,PRKCE
GNG10,RAC1
GNG10,RAC3
GNG10,RASGRF1
GNG10,RASGRF2
GNG10,RHOA
GNG10,RRAS
GNG10,RRAS2
GNG11,ADCY1
GNG11,ADCY2
GNG11,ADCY3
GNG11,ADCY4
GNG11,ADCY5
GNG11,ADCY6
GNG11,ADCY7
GNG11,ADCY8
GNG11,ADCY9
GNG11,CACNA1A
GNG11,CACNA1B
GNG11,CACNA1C
GNG11,CACNA1D
GNG11,CAMK4
GNG11,GNB4
GNG11,GNG13
GNG11,GNG8
GNG11,GNGT2
GNG11,HRAS
GNG11,KCNJ3
GNG11,KCNJ5
GNG11,KCNJ6
GNG11,KRAS
GNG11,LPAR2
GNG11,LPAR5
GNG11,MAPK1
GNG11,MAPK11
GNG11,MAPK12
GNG11,MAPK13
GNG11,MAPK14
GNG11,MAPK3
GNG11,MAPK8
GNG11,MAPK9
GNG11,MRAS
GNG11,PIK3CA
GNG11,PIK3CD
GNG11,PIK3R1
GNG11,PIK3R2
GNG11,PIK3R3
GNG11,PIK3R5
GNG11,PLCB1
GNG11,PLCB2
GNG11,PLCB3
GNG11,PLCB4
GNG11,PREX1
GNG11,PRKAA1
GNG11,PRKAA2
GNG11,PRKAB1
GNG11,PRKAB2
GNG11,PRKAG1
GNG11,PRKAG2
GNG11,PRKAG3
GNG11,PRKCE
GNG11,RAC1
GNG11,RAC3
GNG11,RASGRF1
GNG11,RASGRF2
GNG11,RHOA
GNG11,RRAS
GNG11,RRAS2
GNG13,ADCY1
GNG13,ADCY2
GNG13,ADCY3
GNG13,ADCY4
GNG13,ADCY5
GNG13,ADCY6
GNG13,ADCY7
GNG13,ADCY8
GNG13,ADCY9
GNG13,CACNA1A
GNG13,CACNA1B
GNG13,CACNA1C
GNG13,CACNA1D
GNG13,CAMK4
GNG13,GNB4
GNG13,GNG8
GNG13,HRAS
GNG13,KCNJ3
GNG13,KCNJ5
GNG13,KCNJ6
GNG13,KRAS
GNG13,LPAR2
GNG13,LPAR5
GNG13,MAPK1
GNG13,MAPK11
GNG13,MAPK12
GNG13,MAPK13
GNG13,MAPK14
GNG13,MAPK3
GNG13,MAPK8
GNG13,MAPK9
GNG13,MRAS
GNG13,PDE1B
GNG13,PDE1C
GNG13,PIK3CA
GNG13,PIK3CD
GNG13,PIK3R1
GNG13,PIK3R2
GNG13,PIK3R3
GNG13,PIK3R5
GNG13,PLCB1
GNG13,PLCB2
GNG13,PLCB3
GNG13,PLCB4
GNG13,PREX1
GNG13,PRKAA1
GNG13,PRKAA2
GNG13,PRKAB1
GNG13,PRKAB2
GNG13,PRKAG1
GNG13,PRKAG2
GNG13,PRKAG3
GNG13,PRKCE
GNG13,RAC1
GNG13,RAC3
GNG13,RASGRF1
GNG13,RASGRF2
GNG13,RHOA
GNG13,RRAS
GNG13,RRAS2
GNG4,ADCY1
GNG4,ADCY2
GNG4,ADCY3
GNG4,ADCY4
GNG4,ADCY5
GNG4,ADCY6
GNG4,ADCY7
GNG4,ADCY8
GNG4,ADCY9
GNG4,CACNA1A
GNG4,CACNA1B
GNG4,CACNA1C
GNG4,CACNA1D
GNG4,CAMK4
GNG4,GNB4
GNG4,GNG10
GNG4,GNG11
GNG4,GNG13
GNG4,GNG5
GNG4,GNG7
GNG4,GNG8
GNG4,GNGT2
GNG4,HRAS
GNG4,KCNJ3
GNG4,KCNJ5
GNG4,KCNJ6
GNG4,KRAS
GNG4,LPAR2
GNG4,LPAR5
GNG4,MAPK1
GNG4,MAPK11
GNG4,MAPK12
GNG4,MAPK13
GNG4,MAPK14
GNG4,MAPK3
GNG4,MAPK8
GNG4,MAPK9
GNG4,MRAS
GNG4,PIK3CA
GNG4,PIK3CD
GNG4,PIK3R1
GNG4,PIK3R2
GNG4,PIK3R3
GNG4,PIK3R5
GNG4,PLCB1
GNG4,PLCB2
GNG4,PLCB3
GNG4,PLCB4
GNG4,PREX1
GNG4,PRKAA1
GNG4,PRKAA2
GNG4,PRKAB1
GNG4,PRKAB2
GNG4,PRKAG1
GNG4,PRKAG2
GNG4,PRKAG3
GNG4,PRKCE
GNG4,RAC1
GNG4,RAC3
GNG4,RASGRF1
GNG4,RASGRF2
GNG4,RHOA
GNG4,RRAS
GNG4,RRAS2
GNG5,ADCY1
GNG5,ADCY2
GNG5,ADCY3
GNG5,ADCY4
GNG5,ADCY5
GNG5,ADCY6
GNG5,ADCY7
GNG5,ADCY8
GNG5,ADCY9
GNG5,CACNA1A
GNG5,CACNA1B
GNG5,CACNA1C
GNG5,CACNA1D
GNG5,CAMK4
GNG5,GNB4
GNG5,GNG10
GNG5,GNG11
GNG5,GNG13
GNG5,GNG7
GNG5,GNG8
GNG5,GNGT2
GNG5,HRAS
GNG5,KCNJ3
GNG5,KCNJ5
GNG5,KCNJ6
GNG5,KRAS
GNG5,LPAR2
GNG5,LPAR5
GNG5,MAPK1
GNG5,MAPK11
GNG5,MAPK12
GNG5,MAPK13
GNG5,MAPK14
GNG5,MAPK3
GNG5,MAPK8
GNG5,MAPK9
GNG5,MRAS
GNG5,PIK3CA
GNG5,PIK3CD
GNG5,PIK3R1
GNG5,PIK3R2
GNG5,PIK3R3
GNG5,PIK3R5
GNG5,PLCB1
GNG5,PLCB2
GNG5,PLCB3
GNG5,PLCB4
GNG5,PREX1
GNG5,PRKAA1
GNG5,PRKAA2
GNG5,PRKAB1
GNG5,PRKAB2
GNG5,PRKAG1
GNG5,PRKAG2
GNG5,PRKAG3
GNG5,PRKCE
GNG5,RAC1
GNG5,RAC3
GNG5,RASGRF1
GNG5,RASGRF2
GNG5,RHOA
GNG5,RRAS
GNG5,RRAS2
GNG7,ADCY1
GNG7,ADCY2
GNG7,ADCY3
GNG7,ADCY4
GNG7,ADCY5
GNG7,ADCY6
GNG7,ADCY7
GNG7,ADCY8
GNG7,ADCY9
GNG7,CACNA1A
GNG7,CACNA1B
GNG7,CACNA1C
GNG7,CACNA1D
GNG7,CAMK4
GNG7,GNB4
GNG7,GNG10
GNG7,GNG11
GNG7,GNG13
GNG7,GNG8
GNG7,GNGT2
GNG7,HRAS
GNG7,KCNJ3
GNG7,KCNJ5
GNG7,KCNJ6
GNG7,KRAS
GNG7,LPAR2
GNG7,LPAR5
GNG7,MAPK1
GNG7,MAPK11
GNG7,MAPK12
GNG7,MAPK13
GNG7,MAPK14
GNG7,MAPK3
GNG7,MAPK8
GNG7,MAPK9
GNG7,MRAS
GNG7,PIK3CA
GNG7,PIK3CD
GNG7,PIK3R1
GNG7,PIK3R2
GNG7,PIK3R3
GNG7,PIK3R5
GNG7,PLCB1
GNG7,PLCB2
GNG7,PLCB3
GNG7,PLCB4
GNG7,PREX1
GNG7,PRKAA1
GNG7,PRKAA2
GNG7,PRKAB1
GNG7,PRKAB2
GNG7,PRKAG1
GNG7,PRKAG2
GNG7,PRKAG3
GNG7,PRKCE
GNG7,RAC1
GNG7,RAC3
GNG7,RASGRF1
GNG7,RASGRF2
GNG7,RHOA
GNG7,RRAS
GNG7,RRAS2
GNG8,ADCY1
GNG8,ADCY2
GNG8,ADCY3
GNG8,ADCY4
GNG8,ADCY5
GNG8,ADCY6
GNG8,ADCY7
GNG8,ADCY8
GNG8,ADCY9
GNG8,CACNA1A
GNG8,CACNA1B
GNG8,CACNA1C
GNG8,CACNA1D
GNG8,CAMK4
GNG8,HRAS
GNG8,KCNJ3
GNG8,KCNJ5
GNG8,KCNJ6
GNG8,KRAS
GNG8,MAPK1
GNG8,MAPK11
GNG8,MAPK12
GNG8,MAPK13
GNG8,MAPK14
GNG8,MAPK3
GNG8,MAPK8
GNG8,MAPK9
GNG8,MRAS
GNG8,PIK3CA
GNG8,PIK3CD
GNG8,PIK3R1
GNG8,PIK3R2
GNG8,PIK3R3
GNG8,PIK3R5
GNG8,PLCB1
GNG8,PLCB2
GNG8,PLCB3
GNG8,PLCB4
GNG8,PREX1
GNG8,PRKAA1
GNG8,PRKAA2
GNG8,PRKAB1
GNG8,PRKAB2
GNG8,PRKAG1
GNG8,PRKAG2
GNG8,PRKAG3
GNG8,PRKCE
GNG8,RAC1
GNG8,RAC3
GNG8,RASGRF1
GNG8,RASGRF2
GNG8,RHOA
GNG8,RRAS
GNG8,RRAS2
GNGT2,ADCY1
GNGT2,ADCY2
GNGT2,ADCY3
GNGT2,ADCY4
GNGT2,ADCY5
GNGT2,ADCY6
GNGT2,ADCY7
GNGT2,ADCY8
GNGT2,ADCY9
GNGT2,CACNA1A
GNGT2,CACNA1B
GNGT2,CACNA1C
GNGT2,CACNA1D
GNGT2,CAMK4
GNGT2,GNB4
GNGT2,GNG13
GNGT2,GNG8
GNGT2,HRAS
GNGT2,KCNJ3
GNGT2,KCNJ5
GNGT2,KCNJ6
GNGT2,KRAS
GNGT2,LPAR2
GNGT2,LPAR5
GNGT2,MAPK1
GNGT2,MAPK11
GNGT2,MAPK12
GNGT2,MAPK13
GNGT2,MAPK14
GNGT2,MAPK3
GNGT2,MAPK8
GNGT2,MAPK9
GNGT2,MRAS
GNGT2,PIK3CA
GNGT2,PIK3CD
GNGT2,PIK3R1
GNGT2,PIK3R2
GNGT2,PIK3R3
GNGT2,PIK3R5
GNGT2,PLCB1
GNGT2,PLCB2
GNGT2,PLCB3
GNGT2,PLCB4
GNGT2,PREX1
GNGT2,PRKAA1
GNGT2,PRKAA2
GNGT2,PRKAB1
GNGT2,PRKAB2
GNGT2,PRKAG1
GNGT2,PRKAG2
GNGT2,PRKAG3
GNGT2,PRKCE
GNGT2,RAC1
GNGT2,RAC3
GNGT2,RASGRF1
GNGT2,RASGRF2
GNGT2,RHOA
GNGT2,RRAS
GNGT2,RRAS2
GP1BA,GP1BB
GP1BA,GP9
GP1BA,LYN
GP1BA,PIK3CA
GP1BA,PIK3CD
GP1BA,PIK3R1
GP1BA,PIK3R2
GP1BA,PIK3R3
GP1BB,GP9
GP1BB,LYN
GP1BB,PIK3CA
GP1BB,PIK3CD
GP1BB,PIK3R1
GP1BB,PIK3R2
GP1BB,PIK3R3
GP9,LYN
GP9,PIK3CA
GP9,PIK3CD
GP9,PIK3R1
GP9,PIK3R2
GP9,PIK3R3
GPC1,CALM1
GPC1,CALM2
GPC1,CALM3
GPC1,CALML3
GPC1,CAV1
GPC1,CAV2
GPC1,CAV3
GPC1,FGF2
GPC1,HBEGF
GPC1,HSP90AA1
GPC1,HSP90AB1
GPC1,HSP90B1
GPC1,NOS3
GPER1,GNAS
GPER1,PTK2
GPER1,SRC
GPSM1,GNAI1
GPSM1,GNAI2
GPSM1,GNAI3
GRB10,IGF1R
GRB10,INSR
GRB2,CSF1R
GRB2,EGFR
GRB2,EPHA2
GRB2,ERBB2
GRB2,ERBB3
GRB2,ERBB4
GRB2,FGFR1
GRB2,FGFR2
GRB2,FGFR3
GRB2,FGFR4
GRB2,FLT1
GRB2,FLT3
GRB2,FLT4
GRB2,GAB1
GRB2,GAB2
GRB2,HRAS
GRB2,IGF1R
GRB2,INSR
GRB2,KDR
GRB2,KIT
GRB2,KRAS
GRB2,LAT
GRB2,MAP2K1
GRB2,MAP2K2
GRB2,MAPK1
GRB2,MAPK3
GRB2,MET
GRB2,MRAS
GRB2,NGFR
GRB2,NTRK1
GRB2,NTRK2
GRB2,PDGFRA
GRB2,PTPN11
GRB2,RRAS
GRB2,RRAS2
GRB2,SHC2
GRB2,SHC4
GRB2,SOS1
GRB2,SOS2
GRB2,TEK
GREM1,AMH
GREM1,BMP2
GREM1,BMP4
GREM1,BMP6
GREM1,BMP7
GREM1,BMP8A
GREM1,BMP8B
GREM1,GDF5
GREM1,GDF6
GREM1,GDF7
GRIA1,GRIA2
GRIA1,GRIA4
GRIA1,GRIN1
GRIA1,GRIN2A
GRIA1,GRIN2B
GRIA1,GRIN2C
GRIA1,GRIN2D
GRIA1,KIF5B
GRIA1,KIF5C
GRIA1,LYN
GRIA2,GRIA4
GRIA2,GRIN1
GRIA2,GRIN2A
GRIA2,GRIN2B
GRIA2,GRIN2C
GRIA2,GRIN2D
GRIA2,KIF5B
GRIA2,KIF5C
GRIA2,LYN
GRIA4,GRIN1
GRIA4,GRIN2A
GRIA4,GRIN2B
GRIA4,GRIN2C
GRIA4,GRIN2D
GRIA4,KIF5B
GRIA4,KIF5C
GRIN1,CACNA1C
GRIN1,CACNA1D
GRIN1,CACNA1G
GRIN1,CACNA1H
GRIN1,DLG4
GRIN1,HTT
GRIN2A,CACNA1C
GRIN2A,CACNA1D
GRIN2A,CACNA1G
GRIN2A,CACNA1H
GRIN2A,DLG4
GRIN2B,CACNA1C
GRIN2B,CACNA1D
GRIN2B,CACNA1G
GRIN2B,CACNA1H
GRIN2B,DLG4
GRIN2B,HTT
GRIN2C,CACNA1C
GRIN2C,CACNA1D
GRIN2C,CACNA1G
GRIN2C,CACNA1H
GRIN2C,DLG4
GRIN2D,CACNA1C
GRIN2D,CACNA1D
GRIN2D,CACNA1G
GRIN2D,CACNA1H
GRIN2D,DLG4
GRIN3A,DLG4
GRIN3B,DLG4
GRK1,CCR10
GRK1,CCR7
GRK1,CX3CR1
GRK1,CXCR4
GRK1,CXCR5
GRK2,ARRB1
GRK2,ARRB2
GRK2,CCR10
GRK2,CCR7
GRK2,CSNK1A1
GRK2,CSNK1D
GRK2,CSNK1E
GRK2,CSNK1G1
GRK2,CSNK1G2
GRK2,CSNK1G3
GRK2,CX3CR1
GRK2,CXCR4
GRK2,CXCR5
GRK2,GRK1
GRK2,GRK3
GRK2,GRK4
GRK2,GRK5
GRK2,GRK6
GRK2,OR10G7
GRK2,OR2L13
GRK2,OR2V2
GRK2,OR2Z1
GRK2,OR3A3
GRK2,OR4D5
GRK2,OR51F1
GRK2,OR5I1
GRK2,OR6B2
GRK2,OR6B3
GRK2,OR6K6
GRK2,OR8B8
GRK2,SMO
GRK3,ARRB1
GRK3,ARRB2
GRK3,CCR10
GRK3,CCR7
GRK3,CSNK1A1
GRK3,CSNK1D
GRK3,CSNK1E
GRK3,CSNK1G1
GRK3,CSNK1G2
GRK3,CSNK1G3
GRK3,CX3CR1
GRK3,CXCR4
GRK3,CXCR5
GRK3,GRK1
GRK3,GRK4
GRK3,GRK5
GRK3,GRK6
GRK3,OR10G7
GRK3,OR2L13
GRK3,OR2V2
GRK3,OR2Z1
GRK3,OR3A3
GRK3,OR4D5
GRK3,OR51F1
GRK3,OR5I1
GRK3,OR6B2
GRK3,OR6B3
GRK3,OR6K6
GRK3,OR8B8
GRK3,SMO
GRK4,ARRB1
GRK4,ARRB2
GRK4,CCR10
GRK4,CCR7
GRK4,CX3CR1
GRK4,CXCR4
GRK4,CXCR5
GRK4,GRK1
GRK4,GRK5
GRK4,GRK6
GRK5,ARRB1
GRK5,ARRB2
GRK5,CCR10
GRK5,CCR7
GRK5,CX3CR1
GRK5,CXCR4
GRK5,CXCR5
GRK5,GRK1
GRK5,GRK6
GRK6,ARRB1
GRK6,ARRB2
GRK6,CCR10
GRK6,CCR7
GRK6,CX3CR1
GRK6,CXCR4
GRK6,CXCR5
GRK6,GRK1
GRK7,ARRB1
GRK7,ARRB2
GRK7,CCR10
GRK7,CCR7
GRK7,CX3CR1
GRK7,CXCR4
GRK7,CXCR5
GRK7,GRK1
GRK7,GRK2
GRK7,GRK3
GRK7,GRK4
GRK7,GRK5
GRK7,GRK6
GRM1,AGAP2
GRM1,GNA11
GRM1,GNA12
GRM1,GNA13
GRM1,GNA14
GRM1,GNA15
GRM1,GNAI1
GRM1,GNAI2
GRM1,GNAI3
GRM1,GNAO1
GRM1,GNAQ
GRM1,GNAS
GRM1,GNAZ
GRM1,GRIN1
GRM1,GRIN2A
GRM1,GRIN2B
GRM1,GRIN2C
GRM1,GRIN2D
GRM1,GRIN3A
GRM1,GRIN3B
GRM1,HOMER1
GRM1,HOMER2
GRM1,HOMER3
GRM1,PLCB1
GRM1,PLCB2
GRM1,PLCB3
GRM1,PLCB4
GRM1,TRPC1
GRM2,GNA12
GRM2,GNA13
GRM2,GNAI1
GRM2,GNAI2
GRM2,GNAI3
GRM2,GNAO1
GRM2,GNAS
GRM2,GNB1
GRM2,GNB2
GRM2,GNB3
GRM2,GNB4
GRM2,GNB5
GRM2,GNG10
GRM2,GNG11
GRM2,GNG13
GRM2,GNG4
GRM2,GNG5
GRM2,GNG7
GRM2,GNG8
GRM2,GNGT2
GRM2,GRK2
GRM2,GRK3
GRM2,PLCB1
GRM2,PLCB2
GRM2,PLCB3
GRM2,PLCB4
GRM3,GNA12
GRM3,GNA13
GRM3,GNAI1
